gene_id	PRJEB14695__ovary_mixed_sex_r1	PRJEB14695__ovary_mixed_sex_r2	PRJEB14695__ovary_mixed_sex_r3	PRJEB14695__ovary_single_sex_r1	PRJEB14695__ovary_single_sex_r2	PRJEB14695__testis_mixed_sex_r1	PRJEB14695__testis_mixed_sex_r2	PRJEB14695__testis_mixed_sex_r3	PRJEB14695__testis_single_sex_r1	PRJEB14695__testis_single_sex_r2	PRJEB14695__testis_single_sex_r3	PRJEB14695__whole_female_mixed_sex_r1	PRJEB14695__whole_female_mixed_sex_r2	PRJEB14695__whole_female_mixed_sex_r3	PRJEB14695__whole_female_single_sex_r1	PRJEB14695__whole_female_single_sex_r2	PRJEB14695__whole_female_single_sex_r3	PRJEB14695__whole_male_mixed_sex_r1	PRJEB14695__whole_male_mixed_sex_r2	PRJEB14695__whole_male_mixed_sex_r3	PRJEB14695__whole_male_single_sex_r1	PRJEB14695__whole_male_single_sex_r2	PRJEB14695__whole_male_single_sex_r3
Smp_099630	672.342668	635.949319	726.863217	326.465854	341.305495	282.645863	374.071918	381.390093	331.049486	381.507445	331.222869	211.176556	101.882357	102.044994	137.269431	143.507183	132.646167	137.276088	225.489182	239.294172	216.326221	229.306611	215.957807
Smp_099670	0.011903	0	0.013823	0.073656	0.437163	6.210414	10.218835	6.523625	3.406273	3.840732	2.300403	0.420039	0.018813	0.020624	0.421916	0.578718	0.474938	0	0.596582	0.223037	0.377053	0.470675	0.656195
Smp_099690	79.244922	63.278041	79.876804	39.790199	43.793712	47.376019	49.279462	56.039536	51.797197	56.938483	59.421943	41.554556	52.16026	45.622476	46.146224	45.611282	44.217467	39.736185	52.868166	51.16628	45.959192	47.406721	48.089689
Smp_099770	0.117382	0.243249	0.206077	0.605039	0.759258	23.052466	15.815311	23.317251	11.372971	16.595983	17.009979	168.722284	21.091352	25.056667	119.087869	128.505754	110.136173	38.100839	314.463426	176.7257	135.242128	129.021289	141.046012
Smp_099850	24.673927	20.986234	23.460523	32.01386	32.26352	15.851999	17.461826	19.440915	21.468246	23.203631	15.714587999999999	73.780218	39.181388	46.645536	43.207105	47.301334	44.603679	39.083381	73.015638	65.323491	61.12646	57.46676	59.109983
Smp_099890	131.021292	107.541221	137.764969	84.634069	88.418751	101.361814	118.299211	115.579665	117.405636	124.688465	153.841257	395.268092	244.159204	211.77933	447.21158	422.496996	316.843929	168.434761	506.311782	572.402376	551.376393	537.833451	515.380227
Smp_099930	48.832099	40.060412	53.699932	62.237593	76.373601	51.748677	55.146238	62.822804	59.292985	80.178462	68.053832	65.711112	45.09522	42.281848	41.526747	45.512642	45.012863	51.500883	74.634687	68.164847	53.971719	50.489436	46.662012
Smp_100030	67.504496	55.231535	69.581866	61.78706	55.521512	20.476689	24.099123	25.936449	31.393852	32.702141	25.676364	11.226829	17.228243	13.249006	11.124176	12.845083	11.143568	19.923518	12.879056	14.790664	10.758129	10.057774	8.873042
Smp_100040	77.116952	58.655763	80.135558	121.617628	136.11257	112.758922	108.517831	116.357428	90.66294	105.399649	85.94953	191.640987	155.546611	179.402189	208.741737	187.47737	189.873129	167.630504	243.822895	193.098272	206.076878	207.197344	211.29609
Smp_100070	15.600924	11.305371	15.432663	28.880263	28.638327	36.721677	43.749539	33.52592	36.870637	40.610386	33.077243	18.156587	10.547977	9.335416	18.430365	18.0922	22.861269	11.227186	18.292484	17.728784	14.036382	14.272869	14.733321
Smp_100080	2.420825	3.049944	2.236784	8.699754	8.558236	6.847383	5.768292	6.507804	8.964346	9.123019	5.342358	9.983483	3.129088	2.655974	9.96501	8.124109	10.250431	3.804253	6.99698	8.271915	7.452141	8.426958	8.125541
Smp_100090	2478.270152	1887.693486	2455.663988	3298.350309	3145.56253	4835.161231	5473.074291	4682.730338	5057.064221	4374.52253	3845.079767	591.061635	375.164564	381.902003	806.159839	791.589883	860.42604	487.42484	541.993359	561.968194	527.8178	510.453008	470.683418
Smp_100110	321.389429	209.819552	282.265143	207.128491	234.913752	151.235471	108.91155	137.772593	162.408746	134.429796	158.99613	185.725925	174.5736	167.168293	214.150143	211.977931	211.377371	139.806468	208.436591	187.421231	177.614828	185.483585	220.364739
Smp_100120	38.766172	31.922843	40.690425	19.42754	21.197266	10.380125	15.318054	11.332725	13.999385	12.763916	8.47595	21.178826	15.403918000000001	13.364327	18.314234	16.904098	21.884934	20.612248	17.592073	15.698123	12.682348	13.723075	12.893927
Smp_100130	71.70611	51.932269	71.624898	97.556702	98.043299	115.832839	74.416098	83.415056	99.134816	120.929387	84.357533	35.709152	20.908065	19.826322	48.295909	44.013483	53.648744	32.682896	40.110906	37.759289	37.735407	33.876335	34.571147
Smp_100140	247.045111	188.109847	248.207496	267.229638	238.758075	189.891813	173.946965	185.264954	178.923834	167.436946	187.016623	178.767283	227.383886	199.413467	174.620184	172.093131	180.949475	228.765883	160.394866	152.894835	162.189762	164.795603	162.888317
Smp_100350	2.263546	2.813733	1.783137	6.740191	7.874002	328.333175	252.881783	283.308794	222.705047	283.712402	224.597379	27.571728	4.111292	4.522653	17.332375	17.313597	21.983039	3.48756	28.146978	22.79041	19.530096	20.881164	25.698785
Smp_100380	91.800135	75.140591	91.078621	67.978621	71.058214	56.737853	42.52355	47.542273	53.068047	46.786963	48.728112	7.408401	17.60584	21.988949	12.818879	12.406912	12.667629	20.363421	10.006052	9.232251	9.049041	8.944692	9.354556
Smp_101230	78.135159	66.499393	78.162109	58.50318	65.857456	30.550488	39.546471	40.826152	51.738671	51.947035	36.108934	24.613176	29.843376	30.262524	29.084088	29.085106	37.586611	29.443269	27.26429	29.531735	29.484395	26.151083	29.843813
Smp_101290	62.626953	51.255517	65.676934	95.387692	82.741742	119.221205	128.310476	144.545703	111.34354	133.652117	154.604598	274.852492	79.790949	78.964909	182.441185	168.486997	164.791264	68.813625	320.272938	363.172765	364.229058	380.934422	352.700477
Smp_101310	31.981406	24.343575	29.149351	21.132384	19.221408	25.234737	23.691693	35.403344	31.349041	37.700375	28.545298	12.293721	7.694501	6.008874	8.538616	9.116518	9.717414	10.984645	11.202673	9.831754	9.13192	10.23199	8.243046
Smp_101370	38.518539999999994	33.194387	43.661013	51.331721	56.096505	30.078091	37.738032	40.710378	41.182497	46.99613	39.010836	41.543386	16.319671	14.820897	37.591308	33.440917	36.441669999999995	22.801521	36.081793	35.814657999999994	33.526559999999996	33.600713	28.543947
Smp_101450	2.508412	1.02379	0.777401	0.281472	0	0	0	0	0.346756	0	0	0.183596	0	0.575497	0.543076	0.128383	0.274926	0	0	0	0	0.285661	0.368384
Smp_101820	157.936942	177.770782	190.844713	143.96876	131.929711	44.015613	62.379185	59.770212	60.556468	74.633	38.566338	22.092771	36.864297	32.678612	14.240662	19.566362	18.628901	52.129456	17.340465	21.404063	15.620737	14.467516	14.018307
Smp_101840	0	0	0	0	0	0.178908	0	0	0.207931	0	0	0	0	0	0	0	0	0.88643	0	0	0	0	0
Smp_101970	0.295188	0.12237	0.140167	0.973839	2.872082	5.43597	1.490896	6.401877	3.348839	2.269333	3.742941	332.297245	24.401159	19.445566	106.237459	110.186848	121.604103	22.161933	356.161525	315.999513	260.030569	242.028182	255.878745
Smp_102000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Smp_102020	0	0	0	0	0	0	0	0	0.105945	0.257035	0	0.142562	0	0.05923	0.857233	0.48374	0.605998	0	0.136846	0.141555	0.268256	0.336458	0.286123
Smp_102040	3036.241535	2424.778335	3288.011112	1440.712353	1352.106277	878.402519	966.932729	927.676738	962.271116	883.153239	1013.431921	451.111798	1003.48921	940.11272	658.76352	744.475624	694.516339	896.682172	523.936982	695.401797	589.792553	598.063522	566.844205
Smp_102160	2.383174	2.104677	2.3331399999999998	6.482998	6.7578439999999995	4.28323	4.295963	4.689418	5.548359	6.3522229999999995	3.24913	10.84854	2.253339	2.248892	8.120213	7.214096	7.356902	2.634568	7.923744	7.587411	7.755872	7.579919	7.0518339999999995
Smp_102240	87.180345	75.105736	99.920536	100.054587	109.799044	95.9709	104.795422	107.131011	117.166481	150.066422	102.946564	109.997964	33.251874	31.628543	40.532587	47.120718	39.988324	49.273144	101.293286	104.590896	83.612602	80.211308	89.508719
Smp_102280	43.541428	29.545344	43.465813	76.463962	73.420926	57.964708	68.62699	67.079398	64.717162	68.031039	53.913062	40.354631	20.840129	18.373504	47.502806	44.827311	53.472021	22.728189	26.172601	35.972017	38.169006	38.330609	37.901978
Smp_102340	39.456886	41.573508	45.469665	63.390812	64.761846	38.785131	51.156236	58.111304	55.099203	62.948426	42.986239	83.744173	19.190956	15.064146	63.549732	64.455036	65.018926	18.991154	72.834908	74.229505	71.233246	70.042736	63.842561
Smp_102390	0	0	0.038585	0.271425	0	0	0	1.010112	0	0.416278	0	1.247846	0.41922	0.345356	0.44448	0.281948	0.498498	0.086863	0.930969	1.58235	0.717181	0.588655	0.694387
Smp_102400	2.386741	1.93565	1.910012	1.337334	3.878692	1.03422	0	0.684263	2.106198	1.242266	0.537843	12.417509	10.548011	14.292386	16.734987	22.566263	24.719662	24.411239	23.159779	15.638578	18.083931	15.096161	12.721652
Smp_102410	10.891944	8.262016	11.292248	13.909294	14.789183	11.053606	10.194455	12.808553	14.599898	15.806223	12.75532	21.285665	9.902554	8.754513	12.445715	13.226658	11.243442	12.529573	22.846123	19.783676	13.086459	14.219616	16.92735
Smp_102430	5.912726	5.105208	5.964816	30.808155	25.931371	26.957736	34.200637	39.535482	39.575997	43.735116	26.619492	4.050674	5.853621	4.177903	3.712748	4.505619	4.993987	4.352317	3.991296	4.4519	3.478071	3.375798	3.256792
Smp_102450	175.820656	141.901006	184.593008	160.543985	144.1223	240.724838	267.517794	266.511151	247.787729	233.153035	252.099756	123.607775	52.602543	45.619839	77.452302	75.334551	72.487589	53.032401	117.573246	138.473204	140.386751	135.68675	128.10652
Smp_102480	45.812781	38.283206	40.060282	37.250539	39.379513	63.316937	53.203133	58.615225	49.455179	56.378176	52.467136000000004	64.962383	37.69183	38.573657	53.530294	49.622362	60.024862	35.688973	59.466233	62.448023	58.927679	61.132612	57.90037
Smp_102490	232.621665	167.373468	225.662799	217.245396	228.868976	183.923032	167.661157	184.83863	186.640303	193.609699	120.397521	108.657747	56.26497	46.481568	92.076186	92.810027	106.07189	86.436505	73.305223	69.6255	73.307415	67.707883	85.82803
Smp_102510	95.162456	74.483567	96.748575	64.17227	59.800565	104.402633	84.056142	102.727637	90.010651	93.59248	75.877644	53.417575	74.186187	81.615963	58.026667	51.355361	57.721375	77.204287	38.491669	38.357436	33.844738	39.469483	38.012891
Smp_102690	32.491715	27.587222	33.410064	191.191997	193.885543	105.885893	135.583556	152.855153	134.181125	159.755317	107.856296	109.788754	48.177187000000004	41.672323	59.815418	63.027023	61.084222	52.64622	98.381896	112.04084	94.868873	95.280704	93.105936
Smp_102780	5.902169	5.087952	5.924021	14.735162	9.246196	2.219822	1.60089	2.97701	4.305807	5.528693	3.637172	60.239794	28.980874	36.7423	75.92097	72.117078	91.044254	46.635099	67.232882	63.11917	70.597805	62.480931	67.095733
Smp_102810	33.087998	28.965487000000003	32.900232	57.98867	57.803389	27.720372	29.070508	26.662214	37.417563	39.346286	37.432052999999996	15.710548	21.227114	18.793385999999998	25.815863999999998	25.776926	26.344061	16.198377999999998	21.692726	24.145099	22.218937	24.069688	21.315243
Smp_102820	296.72241	229.248497	301.554565	355.620683	377.722691	294.652038	320.792324	210.797731	263.960273	240.650108	266.06925	200.215929	134.532213	147.066733	255.799421	250.581676	290.863829	143.090404	262.644363	228.704019	255.629908	232.064718	229.060691
Smp_102840	86.248031	59.257235	79.1184	74.755959	81.016924	164.181833	166.581604	182.382835	138.951366	158.72408	139.863511	90.370958	29.384249	32.141688	62.086961	61.309879	63.523807	37.578707	92.561758	88.717419	81.104889	78.640637	89.143462
Smp_102920	20.369282	18.646584	22.28216	31.830868000000002	28.223360999999997	24.910786	23.959228	23.637065999999997	28.023125	26.852368	27.867817000000002	21.634868	13.794323	11.399370999999999	26.445477	25.251112	25.438125	13.309359	23.041302	23.811355	25.785947999999998	25.741853	20.883063999999997
Smp_102960	50.292704	39.530543	56.366652	58.075408	51.304146	69.2388	74.447262	81.021472	74.026205	86.761776	75.292708	116.281147	132.754024	133.527859	111.315051	102.346703	98.200778	132.538263	107.907316	129.56947	143.108147	146.243816	127.188156
Smp_103010	211.671854	138.556702	185.393634	237.858046	256.667035	296.331667	208.313382	233.899212	226.767393	207.854213	152.666158	96.512093	49.126047	41.70386	101.605255	94.205228	107.250224	61.747442	73.712261	70.609472	78.96315	70.336456	86.203945
Smp_103090	52.113356	46.748657	56.465382	72.806404	77.745233	58.315742	78.979475	80.733891	77.191794	97.800419	46.682574	50.742172	18.539386	15.949899	23.741705	30.440054	32.20907	24.008805	48.535111	50.958913	36.659752	36.563352	40.162814
Smp_103100	53.307326	44.928869	56.31488	45.71973	43.914654	49.809324	53.799065	75.680527	61.001509	74.912277	53.683513	41.914748	23.909765	21.521182	17.404037	18.566899	16.762948	26.595525	40.86827	45.028902	35.762309	37.198098	36.038033
Smp_103140	0.026404	0.492761	0.122732	0.953118	0.82471	0.731245	0.140574	0.408272	0.903799	0.528856	0.869286	46.524215	3.778565	5.179103	55.694958	60.032943	37.761029	3.92686	80.75046	66.58676	39.725326	47.061462	42.471063
Smp_103160	38.416822	33.276802000000004	39.178515	72.592128	81.710984	54.810659	77.554555	85.853213	76.747344	92.682894	69.144007	127.360223	93.263293	83.664302	102.611185	111.885003	100.515829	101.516518	153.723894	155.995599	131.927291	130.060253	113.787457
Smp_103200	115.148002	85.016574	111.713139	112.636737	110.070117	166.702168	157.356758	175.576079	147.759698	165.642298	158.02145	261.899697	125.400872	135.853089	255.779473	267.876954	259.41575	157.780513	304.526255	296.7289	239.045362	239.17249	220.001844
Smp_103280	81.538889	61.763569	76.744881	100.813646	94.613983	88.216803	70.453202	87.183191	82.796829	86.060718	106.506317	69.987991	67.315593	63.900239	93.899878	80.89664	69.576491	47.061295	91.830557	89.066164	91.145203	93.371105	85.294088
Smp_103320	179.029836	122.706674	161.868326	194.946199	178.860152	194.189085	162.430721	177.671233	166.126131	158.262396	112.254702	102.870974	46.520958	43.154537	88.244694	87.806344	111.895836	67.053571	80.727136	81.448385	70.406981	69.123163	67.376846
Smp_103330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.523972	9.792782	0	0	0	0	0	16.99977
Smp_103340	83.752684	62.125348	78.67303	112.302671	144.021072	113.871251	108.26659	114.6795	107.012729	92.365116	87.119993	32.244635	16.298108	16.739898	57.010961	46.43417	55.482648	24.35506	27.480421	26.645472	34.20777	33.175022	35.733225
Smp_103380	371.870799	269.720954	378.509213	221.71693	213.350455	193.449811	172.138473	188.740709	191.337815	158.759054	187.313563	122.48824	115.621706	105.517237	137.452004	116.016538	135.043895	111.018855	92.611407	98.730505	101.790354	108.121403	109.193427
Smp_103430	0	0	0	2.631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Smp_103460	384.117179	274.0455	365.492934	390.104001	364.476043	783.573833	710.251879	666.035369	661.349227	621.334499	512.691838	396.68276	121.88586	113.791974	211.854295	217.059978	251.433837	169.552593	385.065062	374.893271	312.038892	308.762232	322.918062
Smp_103470	599.507467	452.184691	614.860252	597.150259	541.006866	960.336428	793.869259	690.663594	781.631381	746.807133	1042.129011	468.030712	235.348346	226.05292	440.028551	406.259234	482.312327	170.335583	698.070165	693.125944	581.097323	570.547835	567.754486
Smp_103530	3.782325	3.38618	3.819476	11.318275	11.376985	7.98072	9.313272	8.894575	9.701389	10.916455	10.699991	23.121732	4.903132	4.377488	34.807929	29.939584	31.088997	4.593311	23.438829	27.022343	27.921037	28.203583	24.668173
Smp_103540	133.610327	114.609024	148.402653	344.248182	375.208251	165.351948	170.474216	212.070342	249.283243	287.484908	211.627926	62.485445	77.182529	69.696803	84.485227	92.61097	80.429219	88.179569	68.629182	70.28022	57.936354	61.452169	57.734762
Smp_103560	28.672855000000002	23.291833999999998	32.252030999999995	53.036812	62.482648	41.899435000000004	52.079271	42.108435	42.302849	46.425726999999995	32.930753	115.526849	75.959027	74.093578	60.028284	60.797088	72.559055	86.578298	77.277803	111.73334	74.05186599999999	66.981649	78.244354
Smp_103570	30.544732	29.379961	35.693574	30.553299	36.615419	17.174045	25.095372	24.392061000000002	26.340343	33.310037	17.034615	38.831154	23.410998	22.096909	17.519584	18.412154	20.985118	35.276079	36.687052	29.803225	22.190827	22.384593	23.11267
Smp_103610	11.756444	21.204959	13.072861	44.643728	107.022016	80.26463	30.52557	108.899012	50.396359	21.160655	38.693082	9464.189042	7216.61155	8950.803355	12540.191831	15692.394182	13024.42368	7135.353889	12347.725866	13115.793901	14054.498929	12668.89327	10098.858739
Smp_103710	450.53382	289.206284	447.469018	329.018076	365.324362	345.755021	389.549648	279.379534	316.491533	300.405112	277.968777	280.848452	135.032512	130.319358	253.380699	227.996748	246.332448	174.58695	228.18762	204.608979	192.956964	193.511895	203.675334
Smp_103740	3.259329	3.217495	3.307681	9.943898	10.927549	13.368027	16.548305	15.480222	15.603891	15.99262	10.739203	12.325735	3.292043	3.551638	6.268862	5.866847	6.785142	4.355501	11.580892	11.059566	9.546635	9.312655	8.682091
Smp_103790	0.335454	0.130384	0.097789	4.19399	4.171921	0.166659	0.373066	0	0.719162	0.474325	0.303368	11.384906	7.080639	6.018029	31.404436	31.732028	26.897542	7.967481	13.875016	15.277951	12.174399	11.590628	12.838801
Smp_103810	400.501698	343.48559	425.232903	289.978526	296.129782	314.641056	368.178716	414.960445	347.153331	431.281188	332.315649	60.399194	75.442609	69.314745	61.13701	65.771154	61.476656	82.440955	76.939371	74.256478	66.641766	64.142862	69.755223
Smp_103830	97.212917	72.08003	100.879036	107.2767	128.78836	124.884034	131.506067	118.318991	112.759685	118.277743	70.015734	102.457742	32.060862	33.424087	80.436046	77.083416	106.668793	60.506851	71.961871	63.898028	57.283436	60.504536	61.638713
Smp_103920	8.251171	6.933857	8.41713	41.67603	34.51311	251.009876	317.261986	288.651889	233.763452	281.808249	253.94739	21.802304	3.363473	3.906084	18.834855	19.903854	20.434836	4.164709	29.112827	25.222305	23.467995	24.384604	21.020276
Smp_103930	38.521524	32.390419	37.918138	89.166151	85.169603	119.245321	117.782059	146.242372	133.133438	124.823753	101.541921	114.018021	40.55691	36.589061	33.594846	38.790612	32.850656	44.154109	86.149788	86.097729	78.098598	78.818902	79.454453
Smp_103950	232.746672	175.053077	234.790354	308.834046	300.920118	200.454709	176.451023	220.085663	211.73234	206.054266	199.923317	122.619009	90.948694	83.808978	141.705934	136.291842	132.732626	104.376926	125.301867	126.818335	127.228522	125.762887	122.160455
Smp_103990	161.497623	133.531038	165.834693	235.77842	237.777803	120.712295	127.633101	135.083967	144.165932	143.258215	112.440171	82.180688	59.998335	54.697359	86.203362	88.038562	80.101588	73.878102	70.598195	78.453584	73.871357	77.19986	74.898479
Smp_104000	123.77221	88.695675	119.233397	114.078901	125.240589	90.089529	72.915857	92.233441	87.988018	80.234051	139.591839	77.147328	76.981779	80.852566	145.452797	122.795969	81.600853	49.04302	92.536472	112.665908	120.785655	126.887724	109.334596
Smp_104030	66.841745	60.804168	74.646663	134.046125	127.689754	122.028964	173.956107	180.521391	162.622187	180.336065	135.252537	92.311162	36.258613	32.263212	69.98161	74.541256	69.903439	36.875183	90.032612	92.073856	78.863582	78.448445	67.721861
Smp_104110	0.650175	0.621958	0.496596	4.279855	4.64736	8.568489	14.526224	6.818066	8.900015	7.685094	7.513153	54.875428	15.082521	18.913398	68.781123	78.477718	69.480359000000007	21.941064	71.021544	76.907096	71.467244	64.774805	57.496868
Smp_104120	4.174075	3.242086	4.045125	16.042098	15.913906	49.384593	45.840748	44.059965	35.734566	37.699958	42.076377	3.773906	2.154099	0.993032	8.001363	5.922205	9.760754	2.540027	5.026822	4.279911	5.406296	4.15768	3.729822
Smp_104170	0	0	0	0	0	0	6.517784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Smp_104210	0	0.014346	0	0.178364	0.018993	7.734372	8.8316	8.587457	7.782371	12.042603	6.635939	0.244594	0.021798	0.01791	0.163432	0.131632	0.137943	0.053168	0.110585	0.129391	0.212196	0.191053	0.243973
Smp_104270	31.023627	25.731329	31.972005	76.703702	76.15519	70.089625	70.686355	85.06684	74.28663	75.860332	58.106328	415.413661	275.660014	328.56438000000003	454.590111	522.151053	582.571714	369.872613	489.613228	379.523126	445.925007	418.001411	400.115682
Smp_104310	8.469791	6.1237	8.716941	23.33208	21.970346	41.25566	39.201493	36.618818	29.683974	40.092189	26.764567	23.019999	9.709158	7.982377	18.618975	20.848189	24.717965	9.911362	19.685202	21.01834	19.832228	17.633965	16.843088
Smp_104330	89.585591	76.864999	103.22966	91.391571	94.000993	109.51417	125.425567	123.616991	105.631402	123.75496	129.477567	77.034298	71.036757	60.592759	104.5069	97.583762	79.461101	65.215434	75.3588	97.097967	122.960652	123.18631	105.138162
Smp_104370	20.407761	19.438459	19.53516	21.861575	12.908008	13.575742	23.070322	15.631952	19.880324	21.06287	12.891088	6.771539	7.177204	6.061827	7.691956	7.555294	8.807033	6.451114	5.250137	4.849961	3.741608	3.83039	5.524385
Smp_104450	0.725337	1.132654	0.915889	4.7048	4.214399	83.936338	92.760246	88.148502	65.227532	95.056275	58.633793	3.012679	0.429864	0.315288	0.661878	0.686988	0.601697	1.30565	3.016802	2.516013	2.066983	1.833902	2.531881
Smp_104470	303.170404	234.831433	300.36137	237.912498	236.743495	155.477008	173.715831	190.01682	187.863273	176.16958	146.517996	87.638546	57.660779	54.618291	73.292308	74.803972	77.922339	80.367761	63.93458	72.998658	67.159903	70.853755	67.127045
Smp_104500	64.26649	56.67454600000001	66.40507099999999	148.803257	151.233152	69.023143	81.346884	89.303157	110.003895	124.917125	95.499856	91.57609	43.388566999999995	40.499674	96.977874	94.98606799999999	103.015329	35.815683	92.535494	106.13481300000001	113.502973	109.556957	99.874707
Smp_104520	11.986424	9.193787	11.88326	19.102761	20.87446	23.894447	22.010436	23.344118	23.012046	24.937764	19.948653	39.88133	18.021452	14.48887	32.572442	30.271252	30.645897	22.81719	38.666111	34.510806	32.915058	31.717422	31.522216
Smp_104530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Smp_104580	261.27491499999996	195.909841	250.44591499999999	250.838255	240.843751	137.937735	86.691863	145.71561100000002	144.238625	122.356931	149.936851	137.576754	104.62857299999999	95.44643099999999	133.451872	126.508666	125.31501	97.03269200000001	129.18675	118.853045	128.375092	127.332584	131.37474
Smp_104600	44.317772	33.43761	41.724697	54.62145	49.426196	37.549456	51.147528	50.713412	46.490632	56.426588	42.307077	15.384236	15.377538	11.979871	20.135843	18.964647	19.881764	15.906522	15.114142	14.003939	14.799871	16.57977	13.971704
Smp_104630	121.295075	95.931186	114.275719	139.659727	133.368453	91.796263	106.875021	93.864117	108.818777	109.346734	98.889862	45.23612	42.727769	40.217368	54.392095	53.4606	53.221877	39.778012	46.21506	54.459729	45.254472	46.779514	39.851343
Smp_104660	1567.120961	1090.655421	1479.2526	775.430388	789.678344	710.645585	574.434823	611.863678	635.656789	557.36204	700.486299	332.363249	513.91039	541.062481	607.084259	606.866646	558.497845	358.658133	389.568858	468.201847	394.291633	428.686881	412.857435
Smp_104670	88.668989	78.241386	94.641964	180.679257	196.140741	146.677857	148.451868	181.336855	172.291228	189.498344	112.97102	259.535943	61.057273	54.908393	185.914166	180.551158	195.242489	84.965311	206.902604	198.504847	181.791238	174.449993	187.778183
Smp_104680	42.124894	36.771169	51.203164	56.789239	53.338019	57.189664	47.122167	64.875888	62.662848	67.108153	58.794767	43.139054	38.57214	35.483049	50.635963	46.579802	37.549307	31.486789	44.455186	53.976257	56.451252	53.755464	54.267189
Smp_104710	107.570116	75.273695	91.264312	136.258786	149.347553	215.199003	202.830505	190.646507	195.116036	198.478029	121.734286	149.544596	40.314122	36.83061	74.184405	63.697557	83.838262	52.695561	96.460375	93.576066	102.487841	96.072174	98.530391
Smp_104720	61.69411	49.24805	64.275306	56.407091	65.63538	83.116826	84.791385	73.695104	74.006863	82.898769	74.271948	114.743318	45.881571	41.790762	59.63716	58.124121	60.512503	49.809708	119.853796	113.355963	95.710421	101.300278	107.489001
Smp_104730	23.275899	16.960916	24.642672	25.410911	35.553331	298.388463	242.355113	287.687126	197.7718	263.203708	142.794956	70.977101	5.89398	5.061145	41.462014	36.455625	44.165373	10.68128	58.443372	59.633729	61.516066	59.834577	70.7761
Smp_104790	0.693661	0.564313	0.884289	3.657095	2.197755	3.879983	4.046656	5.291125	4.576749	5.482233	5.21816	1.166168	1.574669	1.507449	1.807802	1.716016	0.960686	1.009157	2.696661	2.465545	2.951178	3.074668	2.243868
Smp_104860	60.864661	48.640723	60.96614	51.344879	49.661153	37.665436	36.167977	43.057649	41.247958	47.303359	30.670787	20.939185	14.703088	13.065309	19.411206	18.199544	21.477855	18.422983	18.566614	21.365502	16.992189	17.359321	16.601998
Smp_104870	114.990288	83.137932	121.515331	169.917326	167.425286	134.370418	124.5132	135.198299	130.721082	140.504793	118.850824	70.241612	55.293684	50.991909	83.706327	87.894605	89.177147	72.329229	72.281584	70.992349	68.175311	70.990722	65.967398
Smp_104890	0	0.033995	0.015168	0.081151	0.066005	0.378075	0.881118	0.203507	0.325498	0.269417	0.20115	1.539522	0.072312	0.06224	0.448136	0.383379	0.369708	0.05102	1.159512	1.035939	1.842893	1.804393	1.525942
Smp_104960	25.080411	19.436255	23.874924	34.249583	49.272677	45.14108	48.447941	48.279956	43.381762	51.843718	37.046378	40.819453	15.942671	12.756375	29.495928	24.872478	30.772497	22.605881	28.919329	29.400228	27.636496	26.008026	29.327898
Smp_104970	0.88262	0.958249	1.001388	1.239489	1.04206	0.426724	0.987766	0.669559	0.731603	0.984368	0.4078	0.394991	0.306613	0.301969	0.433516	0.499455	0.550331	0.636128	0.397515	0.394506	0.377951	0.403155	0.338822
Smp_104980	109.696935	96.741699	129.593196	147.562271	138.553608	163.016127	189.974204	192.587134	175.460506	180.027582	117.948794	22.61441	15.783324	14.646917	23.493606	23.012806	24.815255	29.087688	17.930377	20.257962	17.950323	18.436103	17.620148
Smp_105020	0.88897	1.861743	2.113526	15.947772	24.379927	1.214918	2.810608	2.314236	1.246014	5.072371	3.773928	313.70547	28.862979	22.764789	246.298119	200.42833	224.225138	37.786852	267.199681	283.867089	242.684047	248.217868	246.142857
Smp_105040	1.141787	1.029581	0.825054	5.803364	5.347451	5.852308	6.156466	7.471034	6.76278	8.430157	4.481482	11.597541	4.728101	4.695063	7.766846	7.365211	9.015378	5.941336	10.772559	9.783045	10.207025	9.479937	9.604121
Smp_105090	11.732683000000002	12.370114000000001	14.868352	20.668222	21.628223	7.442347999999999	8.890785000000001	8.821992999999999	10.065923	11.22776	5.531995	43.313642	8.391070000000001	8.368274	15.438008	19.043131	17.70645	11.925329999999999	42.432038	39.412977	24.558333	25.350585	30.507455999999998
Smp_105100	226.688624	151.650346	207.78433	222.40972	216.649837	124.219739	150.593744	176.543906	158.012795	119.666813	506.938355	253.512703	684.873347	702.57685	1203.298533	1079.579147	778.80774	201.860377	1068.509764	1140.385911	1023.860413	1047.516992	912.469178
Smp_105180	43.382367	29.642412999999998	40.86443	81.740632	83.62946099999999	95.748453	72.301069	60.923871999999996	94.312386	78.525404	48.521882000000005	38.42069	13.162622	9.832324	30.994044	29.616154	43.549795	26.769697999999998	28.671069000000003	23.880705	23.250068	20.197318000000003	23.209217
