	PRJEB32839__f_26d_juveniles_r1	PRJEB32839__f_26d_juveniles_r2	PRJEB32839__f_26d_juveniles_r3	PRJEB32839__f_26d_juveniles_r4	PRJEB32839__f_26d_juveniles_r5	PRJEB32839__f_2d_somules_r1	PRJEB32839__f_2d_somules_r2	PRJEB32839__f_2d_somules_r3	PRJEB32839__f_2d_somules_r4	PRJEB32839__f_2d_somules_r5	PRJEB32839__f_32d_sporocysts_r1	PRJEB32839__f_32d_sporocysts_r2	PRJEB32839__f_32d_sporocysts_r3	PRJEB32839__f_32d_sporocysts_r4	PRJEB32839__f_32d_sporocysts_r5	PRJEB32839__f_cercariae_r1	PRJEB32839__f_cercariae_r2	PRJEB32839__f_cercariae_r3	PRJEB32839__f_cercariae_r4	PRJEB32839__f_cercariae_r5	PRJEB32839__m_26d_juveniles_r1	PRJEB32839__m_26d_juveniles_r2	PRJEB32839__m_26d_juveniles_r3	PRJEB32839__m_26d_juveniles_r4	PRJEB32839__m_26d_juveniles_r5	PRJEB32839__m_2d_somules_r1	PRJEB32839__m_2d_somules_r2	PRJEB32839__m_2d_somules_r3	PRJEB32839__m_2d_somules_r4	PRJEB32839__m_2d_somules_r5	PRJEB32839__m_32d_sporocysts_r1	PRJEB32839__m_32d_sporocysts_r2	PRJEB32839__m_32d_sporocysts_r3	PRJEB32839__m_32d_sporocysts_r4	PRJEB32839__m_32d_sporocysts_r5	PRJEB32839__m_cercariae_r1	PRJEB32839__m_cercariae_r2	PRJEB32839__m_cercariae_r3	PRJEB32839__m_cercariae_r4	PRJEB32839__m_cercariae_r5	PRJEB32839__x_1d_sporocysts_r1	PRJEB32839__x_1d_sporocysts_r2	PRJEB32839__x_1d_sporocysts_r3	PRJEB32839__x_1d_sporocysts_r4	PRJEB32839__x_1d_sporocysts_r5	PRJEB32839__x_2d_somules_r1	PRJEB32839__x_2d_somules_r2	PRJEB32839__x_2d_somules_r3	PRJEB32839__x_2d_somules_r4	PRJEB32839__x_2d_somules_r5	PRJEB32839__x_32d_sporocysts_r1	PRJEB32839__x_32d_sporocysts_r2	PRJEB32839__x_32d_sporocysts_r3	PRJEB32839__x_32d_sporocysts_r4	PRJEB32839__x_32d_sporocysts_r5	PRJEB32839__x_5d_sporocysts_r1	PRJEB32839__x_5d_sporocysts_r2	PRJEB32839__x_5d_sporocysts_r3	PRJEB32839__x_5d_sporocysts_r4	PRJEB32839__x_5d_sporocysts_r5	PRJEB32839__x_cercariae_r1	PRJEB32839__x_cercariae_r2	PRJEB32839__x_cercariae_r3	PRJEB32839__x_cercariae_r4	PRJEB32839__x_cercariae_r5	PRJEB32839__x_eggs_r1	PRJEB32839__x_eggs_r2	PRJEB32839__x_eggs_r3	PRJEB32839__x_eggs_r4	PRJEB32839__x_eggs_r5	PRJEB32839__x_miracidia_r1	PRJEB32839__x_miracidia_r2	PRJEB32839__x_miracidia_r3	PRJEB32839__x_miracidia_r4	PRJEB32839__x_miracidia_r5
Smp_171140	3683.10819430059	3155.40840916353	3666.70622310515	3868.01944095211	3653.49618981744	3226.74366976651	2564.1560741642	2199.25910536015	2457.76825895252	2408.77799118765	801.006497271368	787.699137108162	907.728018639238	1048.13128115765	673.51032783349	1347.21807765047	1340.2777278525	1151.02749656034	1308.2118491938	1610.41895850185	4252.69361366852	5212.4598099141	3838.07614395621	4573.59238175311	4607.23628380518	3295.44934899857	3657.2541750214	2793.12372235841	2633.25735962582	3099.20392527524	801.361829810791	885.799175177205	720.842969119704	750.812028175612	878.752893026132	1418.44558102842	1303.00472566874	1238.99575959248	1461.81074212853	1521.76938768244	971.733542628441	865.263410453457	594.345249872757	964.375265168039	1216.78705097433	2919.91823875994	2911.51401420337	3109.98086382639	2977.00091531259	2388.48034090495	780.470674371375	522.351215950724	645.037110135607	501.234385500267	688.129243613092	305.705431826813	875.476586728308	389.96047927455	440.169978614271	476.49840409177	1911.90065460425	1899.85883580687	1391.24042611709	1828.57231176773	1254.60019696182	3672.11793216297	5835.55605885242	2079.32677150225	4852.21832895225	4300.59602445157	2499.26636239523	1099.64649354128	2610.32085166567	1903.35267341687	3513.4266665914
Smp_171150	1787.09655293764	1840.94837710964	1709.44372884075	1676.3003481289	1637.80970721744	2428.20061151843	2795.92200043871	2663.81566851925	2907.6404607374	2565.49366772275	2694.59926278736	2266.92484225895	2574.71508392496	1979.35561172465	3081.98326016605	2049.94566282262	2193.57819016207	2136.6580801252	2413.64382079458	1760.19220087801	1518.16868985964	1348.38336398115	1473.05140336988	1396.22667456896	1482.78230332522	1928.07666984163	1795.14982090261	2207.11286704019	2074.35747320131	2069.09407434124	2671.2060993693	2780.56579179435	3242.63444951275	2496.77361955812	2576.34370909934	2028.88773248823	2350.75416661673	2095.90600050824	2316.95389149732	1946.58681394838	4830.98501908632	6795.22236654702	5533.62619897871	5368.43462518195	5565.5046817748	2327.21841716091	2626.54685688754	2405.24848939306	2786.76574710476	2861.073292705	2793.7594611691	3868.51751275745	4033.71132928119	3828.30548517296	3546.75960609925	6209.48191888891	5298.42335759735	5634.41242157119	5212.75925827049	5539.44322651547	1936.15309419754	1751.91300510795	2254.45970743067	1848.29497152486	2192.33011830494	2609.0529998591	2320.65887321049	3364.37812259907	2209.1482947737	2373.52925320199	2785.14942507487	4652.63694658256	1765.60163706829	4099.24871054132	3745.65079563138
Smp_171170	3851.59316782382	4093.05069592669	3582.75129441061	3844.23088350468	3892.69785936383	4398.22967907945	4728.61413140582	4732.39026863618	4846.54653168883	4439.44831835411	5633.85741386264	5793.25237466177	5410.66038439413	4017.16469874463	5691.61127707821	3470.93072455194	3847.84722952882	4214.2458341806	4531.56698676602	3506.12028343449	2808.67712202824	2588.64993932496	3140.67671788123	3105.65432837617	3035.56482029561	3397.65603895302	2955.32919155016	3973.58191263953	4017.97813086472	3551.79692141125	5946.80630607065	5434.58884427767	6176.99843313187	5920.73536873829	4903.70743184128	4011.15988250134	3696.52417558947	3321.30001024492	3538.8942910985	3467.17286618162	5212.86423452394	5211.45400395024	6542.32979298933	5633.81553353286	5283.41745817799	4069.2080188774	4579.85441239762	3328.85149112837	4919.55323671019	5032.11650085688	4809.61840386487	5081.61973965197	6768.43087455658	6278.21641022018	5871.6074712033	5971.04871300727	5409.89203081461	5248.32572189208	5132.7283530679	5060.5563592453	2912.31378782741	3481.85385714181	3691.6637576177	3850.14493687305	2586.48582700136	2326.90753571881	4401.6950239158	4403.28022200476	3549.439274898	3219.20088872499	1370.47035202097	4808.35267191772	1017.81741430996	4186.64755779005	4199.73190509347
Smp_171180	987.348617928982	937.64228676316	906.308627835094	992.775797472744	954.229073987876	1276.8003215496	1314.97701390496	1086.65061209085	1034.84979324317	1043.94199342694	713.867715141429	760.221260232296	979.143473521828	707.488614781417	885.441577658428	710.492530864659	812.597884891051	783.103751325509	932.224159490089	634.753265308522	636.147805776661	660.127709484906	636.066345389078	690.758324073405	728.891113511685	1033.05173070781	1032.85599600694	1138.92475203044	1187.52607446924	1127.0453041034	957.856732602124	1073.08242935753	892.361874955261	823.627849873678	639.093013109914	719.211843901735	829.913779118243	712.237083358554	714.232768780975	790.468080071441	950.439162585451	604.614273558908	1017.76768278864	1071.0015229876	1047.53471681624	1153.44033909224	1204.52209035592	1123.84634160734	1172.99722585502	1204.77921515224	1064.9012604211	2530.67469697918	1245.48640159825	1785.00816877136	1299.0851141107	1251.77433087859	1189.54160761783	1226.69687189014	1423.23617237152	1173.33253639139	641.679130905762	708.968139190844	917.030353395469	701.563182789161	855.292126060211	1328.83116537984	1483.59405281505	2049.89036614537	1536.97513303209	1679.93729522969	769.23174597306	2271.56610854614	1911.00412482686	1644.19081386681	1860.90317690515
Smp_171190	3179.43147925623	2681.74498167191	3299.52984821214	2891.10268177765	3423.05837454322	19574.8906440293	10177.0775168761	12096.3726291563	14273.0220441684	15100.2602401096	60.3268491668813	59.5353998977099	77.0535171101631	114.891313511512	95.1894596671333	1972.29620589752	1802.54271424849	2450.57467009621	3692.28360450606	3093.88726394199	5338.95827179431	5716.12582527343	4854.83057636119	4246.90721162788	4503.90263509087	10440.8432200664	12243.8986561716	10333.3896447753	13048.623664145	12491.7032221611	75.5492634165056	86.0490627314999	48.6742840884688	50.162010503112	78.5551828614269	1844.64519222945	1308.35038608174	1303.29494072902	1399.42294003622	2223.48730906323	0.709812668099665	6.8793027332872	5.82691421443879	0.789824131996756	1.52479580322597	14967.3307189655	9209.95580814439	11197.8455809831	9717.78668690293	11216.8716799303	49.6896806954333	51.4554929145489	35.6702549383746	48.5890475740054	16.0777860657264	1.70309432772598	9.76367940589191	2.58251973029503	2.38898224485357	4.17981056220851	2406.04411131751	925.760049521929	1081.82676164624	1611.62305443936	2492.45521675679	2.64181146198775	0	0	1.5207537595964	2.71570852769106	5.8944961377246	1.53306621286377	6.92392798850311	5.46242795304588	0
Smp_171200	1449.23750312854	1416.5882060112	1338.22133328776	1511.36634982672	1421.80647545033	1606.85754752841	2006.34655668995	2030.98042737573	1991.36720630334	2162.51049948964	1290.32427384718	1534.18145890252	1394.48072428637	1439.16487451263	1393.7173717301	1366.63044188175	1697.87894374373	1603.3374218949	1853.18277022501	1172.51052603057	1187.73608726808	1220.04961486691	1265.78788932789	1213.57717982728	1237.22599831595	1428.50565258764	1210.66967438434	1505.58713658725	1666.8943981082	1368.01864895409	1457.02150874689	1692.2982337195	1430.09682298025	1477.3521157852	1440.62216705193	1347.41231249492	1298.99548035899	1093.08607932111	1268.19342529031	1214.10217088817	2552.48635448639	1828.36579311366	3483.19983040897	2476.09865380983	2510.57629001156	1452.28058527662	1758.99579472629	1479.317076729	1790.36418683135	1939.18422475702	1266.23013910087	1567.05364785217	1578.40878102308	1401.41042476605	1295.86955689755	1998.58119358643	2150.45038914769	2140.90885641458	1960.75717746357	1928.08690076732	1112.58066634212	1275.84968850253	1424.87234616826	1408.76141122322	1137.38395679392	1956.52556874813	3269.46151299512	1988.47993428016	2952.28996529648	2167.13540509747	1055.1148086527	2282.73559095415	567.762095057255	2137.63013895862	1675.84957407642
Smp_171270	259.618006695419	221.864653769311	270.071879053538	252.158708942758	246.418961299948	436.457252774608	469.42420660685	503.045835251283	412.502625917762	443.613158445919	224.549938565614	226.692484225895	321.369546971656	596.628575428203	352.021398014304	2183.89097601842	2103.45105444964	1743.41848086045	1561.68669618506	2500.49994176593	187.331869185765	273.368465578969	206.206047133616	191.230343487935	221.667343209727	494.795003704713	564.72307114301	379.641584010147	416.178862795641	428.017810825457	207.76047439539	334.072831781117	220.193189924025	187.703007043903	283.597524567524	2126.5584767218	2229.14039222098	2438.42279233172	2369.66082774772	2056.6370107248	141.962533619933	137.586054665744	66.038361096973	128.741333515471	109.022899930657	402.604220553965	441.681524964233	516.389801530445	269.918578287324	292.874505340877	284.430586049722	343.036619430326	142.681019753498	176.454962242441	215.442333280734	119.216602940818	175.746229306054	182.713270918374	149.311390303348	93.7471797523907	4062.28363187585	3212.3287794329	2668.13232406017	3354.26092012248	3437.91368140768	233.00777094732	257.061572930079	193.366731740873	165.255241876142	274.286561296797	383.142248952099	144.765252386136	311.57675948264	154.161855563739	159.654088714983
Smp_171280	513.901396814905	445.490138124093	554.304830417	482.114764267914	519.645006255958	866.943075473942	607.894526965775	648.947029461175	577.791134560768	684.076365827819	690.407273798753	503.761076057545	590.117179819298	663.144599040131	590.893060952582	778.435805674121	690.490152635509	661.587651981896	540.746340248027	728.896446230685	459.223262656772	528.277967244246	470.044040773807	511.173418169672	423.890182629128	867.324060548031	1144.26394881747	894.266842335012	843.25246021944	932.491753728189	795.96545385247	632.713696555147	711.571676912377	597.08973792414	588.498149572046	743.629529960127	684.244532863994	686.270106361107	759.410142709892	794.018086419067	653.737467319791	1093.80913459266	397.525036407269	544.978651077762	516.905777293604	871.617384704461	716.810112113791	1029.41634283048	646.081703347318	664.514502648429	700.795841532146	665.802893167042	650.982152625336	687.918620916182	646.326999842203	378.93848791903	295.35130202823	442.902133745598	444.947943103978	354.08966619852	865.003678827295	606.431424845061	623.311584948509	586.044747068858	759.973425264344	704.306935765934	463.744244632655	613.089270191534	600.697735040578	668.60743951754	2281.17000529942	706.305505212236	4265.13964091791	633.641642553322	655.722150079393
Smp_171310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.878998281604402	0	0	0	0	0	0.648959972666917	0	0	2.69818797916091	1.68723652414706	0	0	0	0	0	0	0	0	56.0752007798735	104.718274940038	18.7756124687472	29.22349288388	29.7335181629064	0	0.702755011876265	0.517424650832109	0	0	0	0	0	0	0	38.3196223738345	29.2910382176757	42.6115755498681	26.8760502546027	19.7048212218401	0	0	0	0	0	123.636776421027	331.338158073192	45.6771807261905	236.730668577173	90.1615231193433	147.362403443115	33.5084472240224	145.402487758565	66.7630083150052	155.50722926784
Smp_171370	420.545606736073	363.611515899704	335.819714778182	336.211611923677	366.019796073145	169.371471225967	173.824444705884	131.579604594197	171.756319850775	150.911392218985	914.957212364366	767.090729451262	751.741630343054	792.145372105689	1176.3980392825	42.7072013088047	88.6734722331916	74.2598384877638	108.430906768485	34.2338839716956	206.845605559282	215.354578993079	209.907181312938	186.939919114808	203.333953921705	94.0874669206839	103.724645720145	108.376315435375	171.047333662083	105.809825642657	706.925250540159	614.154094789529	982.756973976703	590.617220439867	921.359093900126	59.9343203251446	29.4011322714997	72.9548401356852	46.2530256891294	43.7834116207235	618.956646582908	749.843997928305	810.588510719708	721.109432513039	575.610415717804	126.176992833408	121.927994560532	144.87890223299	123.473392195265	112.046685755411	919.259092865516	1330.04652897304	1180.09093421123	810.66989899788	1115.79835296142	1290.94550041629	1028.44089742061	1368.73545705637	1181.9489656413	1083.1680514066	68.7152455143178	64.4516490173495	42.6004320648262	83.1169232621697	83.7258858342074	581.726883929703	571.606763927437	915.066187214682	586.504033284345	625.156103074483	391.983993158686	1478.31384811863	429.283535287193	1267.89022154587	1064.70616305381
Smp_171460	537.907171406605	552.900803837807	504.741077332268	513.832840864487	495.415526797595	217.142911828163	288.725348833502	170.068876686377	271.648070726331	251.242592540399	358.609603380906	522.079660641456	343.921795881947	449.487068650302	308.916737032961	256.243207852828	187.522588821012	194.088214229383	229.535555886532	189.71277367648	390.274727470344	412.250194072465	406.067292816967	398.396548933197	386.66784680193	169.070879644275	149.824488262431	194.687991800075	208.089431397821	191.140330193187	399.331820915815	361.06861616747	426.47944153706	514.565139999665	355.49548854239	139.846747425337	177.743208732248	186.714929838788	244.172949568195	140.816918455841	70.9812668099665	52.7413209552019	146.967725186401	79.7722373316724	68.6158111451687	219.564569766028	263.533129453599	224.821010786551	223.974990493737	231.858983394861	323.839643152996	258.836721933792	350.757506894017	306.878195204245	369.789079511708	110.701131302188	141.573351385433	187.878310378964	158.867319282762	105.689495644415	164.714485571085	178.706845002651	191.701944291718	216.949257328375	199.654035450802	106.729183064305	248.665089392162	106.580088361111	216.453951782554	137.957993206706	64.8394575149706	144.327233468175	0	162.658965712922	107.29998819481
Smp_171490	1868.89400710195	1956.28278045797	1839.92789512504	1934.80267239097	2044.04012877468	2948.25788534689	3654.24157486211	3474.77568050798	3482.55701253915	3367.31408682033	2141.60314542429	1937.19031974856	1661.34900305815	1648.79113074416	1700.83808122217	2451.78160241001	4810.17245278084	3437.89297726307	3883.79793334391	2213.79116350298	1696.39414873776	1957.529173133	1928.29090742641	1947.85266539954	1928.33921874928	2876.11535937238	2242.97686274197	2850.2321999531	2769.4415424778	3076.6766720739	2037.13192426649	2151.2265682875	2004.91693983455	1823.63180119378	1553.79488812348	3065.52949514906	3386.47587163547	2652.34122188211	3203.29094191226	2847.10509079624	3790.39964765221	3301.30094500749	4412.91636506831	3745.34603392862	3625.96442007136	2876.7524254222	3544.69627990388	2503.30046072574	3911.66577948837	3724.16558495956	2082.6829960448	2859.67800016008	2166.96798750626	2391.09260429974	2241.24337756227	12752.7703260121	4208.95946388991	3933.17754923934	4393.33834828572	4486.13096483893	2550.54823056085	2734.80065262253	3216.33262089438	3203.52344912159	1785.29350409556	2819.34119223333	3090.55182530258	3497.85699516561	3210.81810442786	4215.32277668207	1703.50938380241	3865.5169510065	1225.53525396505	4169.65333749169	3022.02382210503
Smp_171530	1845.77733527291	1757.30892429978	1959.28550459439	1688.98757876753	1851.23533478685	2591.05779538956	2657.45168007978	2740.79421270361	2597.9041684542	2385.56085392319	2299.12325158225	2511.93591106876	2281.53584809117	2686.84422650606	2245.03442611163	4309.54485934302	3699.57355464709	3984.71542430933	3679.6098621565	3658.74634947496	2210.25587324038	2251.11459918887	2155.11755927338	2389.15345806401	2300.0070197701	2238.03994918947	2401.5822733934	2194.13366758685	2499.25212369948	2347.61284119417	2406.78367741154	2141.10314914262	2526.42712649671	2375.41391672802	2300.73484719569	4102.17125780989	3640.39474125297	3205.06687511349	3595.90383438976	3531.07298043889	2632.69518598166	3305.12277985932	2191.5671795417	2559.82001180149	2556.32016410834	2460.45136025145	2517.97120755266	2533.56980279942	2333.79068620237	2291.96487891762	2300.28952874549	2320.17495323784	2392.87960211596	2472.92678968754	1938.98099952661	1659.66542236896	1974.70415984164	2061.49637470801	1894.46292016888	2001.53214350327	3871.2956700787	3892.00071452494	3721.93248566376	3716.31260280684	4093.55177201709	2105.52373520424	2706.89711595468	1651.48384536693	2560.94933116034	2017.22829436892	2001.1814387575	1678.05047470889	2859.58225925178	1898.49718190306	1611.05489521482
Smp_171540	15011.1664932949	16172.3485122559	13985.0704112143	15567.2319935982	15990.4254008406	13443.3176712816	15993.8130309606	16799.2246192101	16617.9629298298	15811.6996605705	14753.2661129229	14123.6287141952	12114.3163729783	12920.2336773472	17917.1707479117	21499.1933861369	21973.5771520807	17943.8773364069	19549.9516709983	24883.7544119262	12306.6630728982	10714.9890527577	12610.8216158561	11863.636309463	12617.2607309176	13426.3292897171	11752.7158100365	13338.7232781958	13286.1288790389	12952.487946734	14427.2111245734	11102.0163288876	14694.9981486139	13388.4024162177	16379.4213484962	18857.1130060038	17672.7533253778	19314.4847952441	18799.1658132306	17303.9142737795	27975.136875144	17848.7331249988	26357.0752966448	31613.5007073022	29566.5530224532	13630.0206172904	14523.4864529408	13532.4656055376	14882.1331023258	15281.6148146613	15367.8188330118	18548.9255670144	16301.3065068372	12308.3729459836	15843.0503891668	24499.863451502	26471.7757892245	24443.5492472425	23256.7421536495	26612.8538495816	22336.4968654188	21554.6821656886	21139.9038801691	25704.2607091788	20944.3523640648	15912.1587978446	14766.1851264509	19270.6950241495	20064.318186195	19519.4266136323	2578.84206025451	19043.7484961937	3482.73577821706	17600.549801153	17197.5444847304
Smp_171550	536.573517262621	565.226617936102	544.189778767054	518.590552353973	563.979798456367	785.51448353838	603.966290927224	716.079480784745	632.408206981935	547.261092662255	506.075234677726	377.820807043159	437.889499674829	467.627802362646	413.086334404541	506.662706436273	622.167969111574	550.19789425025	433.723627073939	687.530503098219	516.463556019089	537.06795006029	468.457840411241	474.3983521143	515.55712906924	598.912099078871	819.918628073525	636.629733186246	644.968289986962	648.511834584026	563.921287644631	669.832900086382	331.448696411954	478.966293836166	408.753239634883	510.551617584565	562.630758468245	600.95003908378	649.693663168236	744.3179975523	810.606066969817	1171.77456556992	518.595365085053	804.830790504695	1036.09874829205	752.911398025662	586.800434916682	685.328950027128	557.783870556518	511.421011220243	547.443206282446	1079.00609384448	549.916430299942	741.622305076925	549.860283447844	687.198561237431	674.507518957033	796.061706863444	757.307371618582	671.158153131766	549.721964114542	496.570659474579	625.553712951921	484.613925460786	754.821063059162	752.387904374111	633.61156543821	927.246768741667	644.292676149008	718.033334721517	2083.70438468565	1127.02267591385	6515.41623718142	1071.84975167545	1067.29795020828
Smp_171580	458.332474148933	419.077679342032	445.062272597591	432.951745543225	485.105110006802	226.37148558086	51.0670685011636	54.6010604098368	70.4272775957155	41.4591736865345	180.980547500644	267.909299539695	246.19538393735	237.845175339622	229.891525233831	211.594770120896	152.634665319428	153.582847781512	192.922522432239	124.097829397396	629.643226985488	794.61444657038	682.0661559035	783.308906979425	704.446594460988	196.77175823006	71.3449944106816	224.540150542753	238.594688356663	271.009682452482	253.629670041126	202.468382897647	183.108021094716	318.771486100422	179.744909937163	226.418543450546	165.715472802999	155.801861984684	140.910380587813	138.450247557423	75.2401428185645	139.114788606474	54.3845326680954	82.1417097276627	92.2501460951713	184.284818480372	166.201560308737	189.894846855384	217.514173460264	97.6248351136256	168.773570637937	88.8776695796754	112.955807304853	179.01228053581	135.053402952102	14.4763017856708	83.8049149005723	33.5727564938354	26.8760502546027	43.5894530058887	177.851223684117	169.917983773012	137.890872209832	153.55499382333	99.1829724497533	273.163305169533	393.988842933036	245.134203230556	221.016213061343	246.586334314349	138.520659236528	57.5994877118816	180.022127701081	107.427749743236	124.924140845165
Smp_171600	3129.19717316619	3035.67192935153	3109.36687719317	3182.90898646613	3232.31566391355	5647.34427937095	4064.7422408907	4379.7211243497	4415.35911783751	3964.32618790643	2389.61352533258	1348.70578999043	1933.85534405751	1352.4924801092	1384.73723402566	2640.08153545338	2304.05661458375	2413.44475085232	3006.49332403526	4192.22437470055	4879.73500913753	4249.07769327568	4704.67027537158	5550.58330329082	5268.90496992745	8156.47593944893	7237.12647148968	10255.5144480553	8216.80885655687	8774.02379990367	2069.51018001642	1309.29554273812	1008.25302754685	1936.90085716855	2753.42573148188	6399.65353694044	3318.31870136972	5575.48091816618	4042.29931487787	4760.55851216678	604.760393220914	499.131631648505	659.736176057015	598.686692053541	709.79244640169	6537.54544118093	7692.70773750354	5890.36222507273	8173.65141590284	5995.05237447764	2188.91610649711	1500.00558132715	1007.68470200908	1007.58340758727	1318.37845738957	789.38422090099	761.566993659569	661.770680888102	920.952655391052	721.912995672869	3943.04247054218	5169.31521323242	3353.1024291025	4443.23349099802	2322.42726398578	3034.91300753153	5356.95649719114	2111.30079801058	3989.44402934122	3795.47423830103	1438.2570576048	1311.42864037546	1204.76346999954	2089.68216025966	3509.27980714426
Smp_171610	451.219652047689	245.635866673166	607.914604161709	318.766669795561	444.89448452271	414.200104312221	393.805662864743	290.012189717822	462.089178510664	319.235637386315	723.922190002576	1444.87835905596	580.720409440009	407.158689988166	466.96716063122	326.127719085417	351.786561974301	433.74496571262	415.417110346792	266.739012612795	561.995607557295	415.766187198882	582.664266516013	402.074055538735	463.890304712086	497.660611834277	548.807649312935	726.18620941428	794.226154392729	2032.91394041182	1904.92071328761	560.162526016823	468.200256470033	566.345279873845	782.888941059645	530.529724359613	616.087362598245	592.294380084631	2670.84332060717	417.717413570687	975.992418637039	880.550749860762	1381.62610373471	1226.59687699096	1145.88404612432	820.980565212106	1641.63570774296	1034.84930166422	1318.7245433878	1867.07497154809	882.420191660281	1025.99134356888	927.426628397739	726.278395316713	932.511591812134	1164.91652016457	1069.12289494516	1005.89143494992	1155.0729153867	1203.78544191605	1305.58966477204	1501.43046006325	1954.01455497347	1972.2659757125	1599.80846470901	596.521028116834	749.224684921838	728.297270467593	833.879978178692	997.208171368158	247.568837784433	947.65392900879	477.751031206714	892.803502103387	991.617765297928
Smp_171620	3923.16594021759	4061.35574538822	4104.68795954778	3649.16471243576	3795.77994153038	2361.97202341085	2003.40037966103	2142.86784624835	2073.29281493509	1961.84809884681	2758.27760357463	2766.10627217052	3266.31738384057	2473.18669611623	2866.45995525933	3183.62773392907	2808.47784187748	2985.5830519285	2774.14138095993	4002.51160102407	5982.91157212037	5433.08837859681	5824.52773134337	5598.39088916281	5405.57205371089	3522.78759394398	4663.76740386132	3283.08850172193	4039.76760012104	3976.40151205468	3931.25988563745	2346.94600508856	2157.89326125545	3351.1459274821	3242.0655977555	3740.34554621736	4109.47644249371	3474.62882680128	4329.49833485455	4322.72439595954	2686.64094875723	4888.12677548574	2198.04152866886	2671.18521441303	3128.88098821969	3054.81140544039	3391.14430980892	3230.54080747027	3319.42421808666	2732.38601005523	2391.10170380956	2239.0935704634	2012.3968827733	1984.47899565412	2578.87688494252	2571.67243486622	2687.45275647175	2192.55925102048	2267.14415036604	2459.5199579624	4107.75695611326	3811.43615325326	3404.67137318098	4253.05070048289	4452.92903582854	4091.10923003423	5398.93891488073	2994.90048294722	3842.43783258024	3238.21084841882	9071.62955595816	2796.75079118148	16970.5474998211	3007.37005637137	3887.68073169601
Smp_171630	1080.70440800781	1088.19330182091	1143.00083644381	1060.96966215538	1144.456263778	1185.60029858177	1356.22349230975	1256.71948877723	1294.99953293346	1108.61830437793	1618.77045264465	1032.71020591797	1268.5640012039	991.693442941473	930.342266180661	716.316240134042	928.890963229663	918.12163948508	1033.61409828659	723.190798902069	1541.58517350786	1684.16070755403	1797.69374424178	1615.65123536601	1606.11601308101	1721.2752831581	1504.83057441607	1803.45976404136	1890.23645798544	1817.88106894448	1443.53056885109	1425.71486290426	1080.10554215364	1372.17370666577	1515.18301858142	1354.07168141993	1538.21378384074	1277.32796373157	1258.5125594484	1357.28576024243	2162.79919969968	2322.14685596961	2077.61863490379	2052.75291905957	2030.26561199538	1654.41280734856	1859.4897614246	1574.00578783128	2167.96304900989	1635.21598815323	1261.08982730479	1442.31305896842	1453.56288873876	982.010224653584	1209.04951214263	1274.76610430289	1496.28386895294	1790.33180302703	1759.48542333466	1691.62904610524	1180.28539354005	1179.17221497651	1180.48039379637	1250.98013316622	982.813090638465	1303.46977534476	1577.89302177935	1616.97219770714	1399.60037674855	1533.83217643991	1270.26391767965	1589.13263436279	754.708150746839	1420.83820423116	1342.54574601235
Smp_171640	3579.52772245122	3609.70270021498	3480.58927274616	3289.16454306465	3631.84431455677	2497.68634330345	3503.98654638753	3633.2082656316	3514.17742288825	3205.62330944285	2573.9455644536	1992.14607350029	2290.93261847046	1550.02491386584	1758.31096253063	4033.88928725891	4346.45380290562	4492.72022850971	4807.57293126762	3571.73522771357	3984.70496747221	3461.49523295814	4458.28048571962	4387.26538040589	4343.90214675904	3337.00066687725	2728.1228247346	3490.10673300268	3779.38344250806	3277.37401877674	2458.04924901559	2404.31204690956	1847.30497230998	2385.12269295442	2786.71182591469	7991.24271001928	7391.71193607569	7278.17269557022	7486.53625107769	7347.32980413709	3376.57886215011	2323.67558991034	5279.18427828155	4234.24717163461	4103.22550648109	3364.02804906174	4022.56968797974	2897.83675698523	5260.54080236572	4060.30564222579	2120.37861588271	3369.55515722243	2137.24277505761	1833.59721634536	2302.33896461203	1938.97289211602	2073.15459385105	1865.22487520559	1773.22207124256	1796.72142595506	6089.38337454822	6472.9962956288	6127.73583332473	7095.93122833134	5373.91378000482	2307.8864931925	2559.63571236659	2562.48983873929	2610.62728730715	2607.62332828896	589.44961377246	2518.38976881721	221.565695632099	2455.05789667451	2156.88526994494
Smp_171660	385.870598992506	427.00141697665	353.015302583089	340.969323413163	399.528650643222	760.543048678142	606.912467956137	671.324513235698	658.998097502766	708.951870039739	854.630363197485	370.951337824193	785.570003708492	491.815447312438	418.474417027209	1362.74796903549	1375.16565135409	1350.17888159571	1281.45617090027	1417.85336116106	659.564289424881	534.430955215477	608.043472317073	578.59437260452	548.33500688722	1431.37126071721	1689.77875223453	1393.96602128854	1586.27336185983	1451.98386543181	760.889010123378	764.318145438617	354.626926930272	718.44944075425	844.135354816012	2705.92357319819	2749.00586738523	2479.22804189913	2505.19294953447	2655.40474802442	549.39500510914	792.648548268758	576.864507229441	567.883550905668	605.343933880711	1140.57360627041	1304.31330204235	1133.15998532232	1154.33264331387	816.498620950323	699.939122899466	965.180306488054	615.311897686962	675.132029449339	713.853701318254	436.843695061713	628.943681729538	678.55705913502	610.982209121301	482.469562037782	2367.6444152948	1942.33833175012	1923.74582692741	1676.42607935563	2582.62155534747	919.350388771737	1377.02330021841	1200.80232886852	1110.65716242524	972.766794618939	2481.58287398206	1090.4480962641	8599.51856172086	851.53182423593	890.019708842939
