gene_id	PRJNA602528__pzq_0h	PRJNA602528__pzq_0p25h	PRJNA602528__pzq_12h	PRJNA602528__pzq_1h	PRJNA602528__pzq_24h	PRJNA602528__pzq_3h	PRJNA602528__pzq_48h	PRJNA602528__pzq_6h	PRJNA602528__pzq_96h	PRJNA602528__pzq_9h
Smp_032310	206.4041	166.974207	267.52253	240.095527	284.253269	229.525522	245.886323	234.357822	251.796621	198.896419
Smp_032320	239.186921	194.851722	229.896958	218.520162	306.096437	193.876019	233.920602	238.506758	219.953064	172.705816
Smp_032370	0	0.257213	0.59856	0.184512	0.308504	0.547941	0.420211	0.493924	0.643185	0.303953
Smp_032420	47.028312	38.323574	51.68798	49.22734	56.210825	48.845419	42.790877	47.572157	38.605201	38.397674
Smp_032480	18.657854	20.556022	33.070037	15.894569	29.108253	16.025791	23.582169	20.144765	38.705167	18.581716
Smp_032490	12.470353	10.91461	10.799021	11.304395	11.775178	12.2815	14.753766	8.219099	27.483453	7.75728
Smp_032500	20.374448	21.026165	26.526571	20.726641	23.553671	20.468267	12.675932	21.301322	10.624166	18.001927
Smp_032510	64.67384	58.367088	72.612077	64.796299	87.474305	64.855615	61.198841	62.676617	65.435474	47.225217
Smp_032520	331.184547	272.651145	383.415296	370.220386	354.713211	317.772371	298.638184	356.421579	396.873547	304.951829
Smp_032580	245.994461	254.057253	204.763005	231.463613	231.687795	229.882812	280.481904	223.039938	263.809365	221.267858
Smp_032640	22.578937	26.875377	18.590324	18.341372	26.478287	18.328319	38.602115	17.975118	53.069861	24.547087
Smp_032670	0	0	0	0	0.187185	0	1.115509	0.098725	10.190904	0
Smp_032720	8.274328	7.344881	10.192591	8.794179	11.32348	9.065038	9.824548	9.740446	12.928747	10.056825
Smp_032760	1265.973848	1134.761943	1218.050549	1402.270852	1324.386138	1538.882149	1168.245226	1187.928043	855.055563	1172.090856
Smp_032770	24.125123	24.672539	27.094994	22.662524	31.358341	21.36547	29.896544	25.433101	35.324548	21.483439
Smp_032780	90.193511	70.557191	87.520527	99.096278	104.298266	103.218601	82.82547	94.259001	52.912815	75.64613
Smp_032790	9.514295	9.174028	10.95859	9.643653	10.295639	9.414033	10.828728	9.56884	10.941787	10.074083
Smp_032800	22.92249	20.607108	26.168143	25.328661	26.083761	24.572509	26.82221	24.39583	26.859908	21.760343
Smp_032810	166.613877	164.581241	157.323095	170.704974	171.127464	175.021406	168.60717	153.867877	166.223849	156.735973
Smp_032820	53.828999	44.442631	67.610722	58.029882	71.903201	49.822731	58.348222	60.840648	60.076687	47.972043
Smp_032920	138.448167	128.021207	142.690276	137.210396	175.2635	141.583905	182.888541	130.903617	202.946677	131.43962200000001
Smp_032930	40.869929	39.420216	36.662422	38.775246	43.258475	34.278266	49.400834	38.944504	67.385679	32.884798
Smp_032950	522.47616	397.002918	714.800398	527.755737	1829.247564	527.076869	3399.794094	532.457878	1966.496679	508.075974
Smp_032970	0.639896	0	1.272167	0.240503	3.999996	0.937991	3.469109	0.52754	0.624116	1.666738
Smp_032980	0	0	0	0	0	0	0	0	0	0
Smp_032990	1.377722	0	0	0	3.459131	0	2.514945	0	1.727661	1.317938
Smp_033000	22.955113	14.013414	27.035229	13.624256	72.641624	17.930224	47.433624	16.203255	36.84335	24.596884
Smp_033010	2.66125	3.776577	2.569773	3.280709	5.042192	3.406287	7.924842	3.649651	3.965618	2.962676
Smp_033020	61.091079	43.807643	79.617073	59.514665	98.917437	56.589279	84.21168	69.446685	67.755125	60.25525
Smp_033040	149.316148	146.212578	155.980585	146.724913	161.973517	119.03004	94.520948	151.292746	103.757853	121.77184
Smp_033050	58.740864	61.200505	89.925048	50.858413	90.559096	43.018783	85.475829	57.853883	96.896538	47.54405
Smp_033110	8.130873	7.4168519999999996	12.729324	6.774703	12.55194	6.191584	11.590608	7.910406	11.685569	7.492412
Smp_033140	32.727146	30.08717	24.914801	30.232373	40.136163	28.826588	65.298154	29.419465	63.877079	31.632985
Smp_033210	22.282433	16.180597	38.509592	27.676129	37.240929	28.984825	30.445476	30.438643	20.161055	27.432626
Smp_033250	1167.574545	1364.628076	583.871708	977.936111	238.54387	1085.628788	112.220469	846.015557	26.908559	901.041147
Smp_033260	57.877728	57.031189	85.288978	48.906785	109.707954	49.531816	104.153363	52.306804	121.145595	45.949507
Smp_033330	94.140796	120.962519	76.405706	73.749512	82.516965	71.692652	129.71134	84.724028	196.44737	111.378519
Smp_033350	31.502995	32.22755	28.676453	34.024025	28.97067	34.410882	28.236134	32.514561	30.238334	28.425064
Smp_033380	0.029842	0	0.101349	0.033545	0.041248	0	0.0519	0.020793	0.128026	0.06687
Smp_033400	350.446023	259.277016	467.310607	398.478999	579.931263	440.273215	432.880549	388.62111699999997	287.586386	320.569308
Smp_033530	184.867723	141.476992	201.161869	229.490279	197.050297	205.647686	163.703723	197.250213	155.697976	161.868524
Smp_033540	180.71146	170.31633	171.642935	184.284263	184.628504	170.144203	179.533709	185.809924	188.633691	157.192704
Smp_033590	3.996703	3.949324	4.792106	3.476261	4.485356	3.548174	4.24437	3.316946	8.367592	3.828713
Smp_033600	33.197644	30.108582	33.63864	30.775003	36.486113	30.220498	37.797575	33.951127	43.641779	26.240229
Smp_033610	190.473864	205.408433	187.009593	159.95421	233.691225	152.241212	256.486747	182.04058	245.940395	185.053284
Smp_033620	130.59479	117.604113	107.607602	138.617287	109.932078	136.080014	123.628571	125.852071	105.124004	116.327851
Smp_033660	16.095979	14.597707	13.061056	15.72418	15.789612	14.135495	16.711575	14.581416	19.312454	11.014281
Smp_033670	316.337161	310.165768	306.46798	326.245961	334.134827	294.364503	304.719644	299.255531	263.944543	274.338877
Smp_033680	31.242549	31.804707	31.944855	27.704342	36.749188	29.599833	43.31977	32.980126	48.177641	30.619969
Smp_033700	24.872677	19.032917	13.790143	22.44122	12.653756	21.458038	10.948177	17.799449	14.19276	19.362836
Smp_033710	119.895108	128.964895	116.296304	101.78881	151.412133	98.449139	133.521295	111.315286	161.08524	96.077145
Smp_033760	78.984872	61.276018	72.642865	84.938496	82.307263	78.81497	60.22176	80.020681	65.737496	59.760341
Smp_033770	23.348213	23.888896	23.565719	20.160915	19.987813	18.559128	25.830702	22.176711	29.921821	19.499017
Smp_033870	107.239714	130.302874	64.299635	74.069565	46.150997	57.468026	61.516042	68.65608	96.959187	64.285294
Smp_033930	6.588186	7.041464	7.741699	4.617894	25.038839	6.141768	22.079108	6.036687	16.87806	7.340601
Smp_033950	44.315528	34.717379	60.932038	37.130461	60.644642	31.825315	48.374952	41.952953	60.61877	35.124076
Smp_033970	43.349114	46.109402	33.518886	36.234328	32.856433	33.420254	27.436976	36.394177	37.625665	35.10818
Smp_033990	30.017422	24.616358	31.301767	37.1622	29.270299	31.563654	25.607329	32.436331	24.043545	28.466051
Smp_034000	29.644585	31.325935	29.730867	26.832096	31.812782	23.38821	28.518642	26.862944	35.18498	22.36014
Smp_034090	12.366484	11.48606	16.446515	11.792967	16.711773	9.458033	14.652579	10.322031	15.745575	8.71977
Smp_034100	0	0	1.372665	0	3.073495	0	0	0	0	0
Smp_034120	101.509631	126.390417	88.371287	75.48729	100.00041	62.545779	132.024802	81.764841	228.339794	78.895842
Smp_034190	191.620728	176.079973	157.259618	168.6258	183.842857	165.936096	189.465851	178.27772	214.622368	148.771039
Smp_034270	12.595972	9.782907	14.222896	10.098765	14.327808	9.237139	14.826341	10.653164	17.152096	8.886356
Smp_034300	6.85777	7.998052	10.623081000000001	4.964578	13.860391	4.293839	13.583025	5.514395	20.566538	6.59987
Smp_034400	15.096092	15.550763	14.753216	13.941805	15.848449	13.058647	17.333882	14.244982	24.098084	14.652178
Smp_034410	409.078344	445.886467	299.085362	359.040358	279.638845	296.235332	354.084936	319.073518	634.474222	317.406763
Smp_034420	161.845103	121.337598	185.875331	160.123523	209.878202	159.420367	139.847992	172.400185	167.253928	138.280324
Smp_034430	36.268255	35.502797	31.805306	36.31155	34.974352	33.631067	38.072033	33.445789	33.49126	33.56474
Smp_034450	35.886946	27.40261	50.780159	36.742599	62.962847	32.498415	49.231835	39.074711	45.576706	29.979316
Smp_034490	243.39427	256.421017	209.002567	229.500363	257.252429	238.271243	251.799548	225.595176	278.132991	232.253084
Smp_034500	7.225664	6.629967	14.279783	5.756335	21.755304	6.015726	56.968365	7.33197	78.91564	10.155166
Smp_034530	15.191579	12.064126	18.130084	16.527457	22.686703	17.522218	16.40362	17.505923	13.939115	15.427018
Smp_034550	69.819071	55.7936	56.90269	57.217904	44.880334	45.941463	34.890565	56.384111	59.628144	49.378782
Smp_034610	2.063399	2.197432	1.304872	2.379035	1.661711	1.396076	2.431572	1.592132	3.78383	1.996758
Smp_034660	29.369723999999998	25.630445	29.590512	27.298506	33.046876000000005	23.618029999999997	31.275221	29.339675	24.948874	27.400785
Smp_034670	17.266873	13.509143	22.163811	18.151933	24.975219	16.808509	17.523783	18.172963	16.860556	13.672338
Smp_034680	2.258275	2.964405	1.296632	1.951273	1.067292	2.00028	0.99369	2.420003	0.512455	2.165885
Smp_034700	98.701604	102.82988	105.43252	96.153504	113.387132	90.468739	110.004082	96.999576	111.148258	87.169665
Smp_034840	1928.673771	2036.964613	1634.214963	1691.102029	1574.664452	1459.915972	1554.276405	1688.497619	1948.09295	1629.787901
Smp_034850	106.367141	114.208692	88.259687	80.469627	76.783341	64.406572	72.143925	80.776103	102.812503	77.710434
Smp_034860	0.093969	0.078908	0.166998	0.111512	0.138306	0.132687	0.211979	0.104326	0.250248	0.291654
Smp_034870	118.242924	115.090311	108.347229	119.223831	139.942155	100.082394	121.255132	110.485513	157.985932	96.648946
Smp_034920	1.67009	1.7634	1.902692	1.8315	0.869336	2.038999	0.809215	1.695201	0.828954	2.31819
Smp_034940	101.368803	101.978007	102.84676	86.778032	96.391162	78.54242	107.224464	86.648639	126.416846	82.647501
Smp_034980	50.363111	47.276643	47.294055	49.94275	58.770195	49.964344	67.010776	50.94945	80.141243	36.116013
Smp_035000	35.347984	36.360973	31.27377	37.704873	32.608362	37.332735	32.370386	30.312403	23.899259	35.172828
Smp_035010	133.294591	99.47875	134.617095	131.345625	153.311816	129.393673	152.094722	141.670051	131.85443	134.856799
Smp_035020	58.415588	55.920291	69.777569	67.314692	73.14609	57.252948	72.469674	61.413052	80.148089	57.078723
Smp_035030	38.20578	33.58208	35.756304	33.209748	34.301615	31.948828	36.282683	33.246227	40.841632	29.858166
Smp_035040	8.954327	8.810735	10.419156	12.284728	7.94378	9.578444	9.462554	9.982618	10.169549	10.072406
Smp_035080	15.631404	12.599885	13.805707	16.390467	12.874429	16.685935	12.599276	14.042641	9.449324	11.566913
Smp_035090	26.880849	28.977568	39.141932	23.716874	42.633113	22.806176	43.293552	29.380862	56.898284	26.239078
Smp_035110	39.073932	36.322779	49.327659	39.101791	56.996123	34.394102	62.64501	41.392715	69.937715	34.34271
Smp_035150	30.687682	32.897397	31.887572	26.517662	29.783956	25.167223	41.438363	29.516021	55.46423	28.015225
Smp_035180	6.887971	7.041476	4.41115	5.689964	4.337392	5.295019	3.885447	5.426455	7.672631	5.474696
Smp_035190	14.869477	12.695245	28.294502	14.558064	27.492906	14.738838	21.617892	17.636977	37.748378	13.455168
Smp_035200	1137.88194	1032.11457	1041.960733	941.113966	1356.158164	875.216798	1382.368338	1081.584023	1302.025812	813.522803
Smp_035210	115.715692	100.634383	85.149661	92.681227	57.945601	77.236122	38.267638	94.084749	59.84812	85.913013
Smp_035220	4.345105	4.850531	5.512983	5.171728	4.618564	4.750198	7.281256	5.199958	9.672765	5.801523
Smp_035250	4.78369	5.32401	3.624125	6.999201	3.925485	6.406912	3.028489	5.511908	2.271619	4.704228
Smp_035260	144.437129	132.806893	95.979665	129.230529	85.83825	99.523582	89.54268	113.722991	112.728175	100.618273
Smp_035270	371.264293	465.414817	360.112678	351.79433	439.557547	314.372984	504.855924	398.396144	680.420196	397.559405
Smp_035280	43.587725	38.743916	56.769003	42.036754	63.788321	42.033925	52.360256	46.542397	64.425374	36.794772
Smp_035290	3.663766	4.937601	2.836213	3.934461	2.188017	2.857404	2.847456	4.228978	5.435771	3.870096
Smp_035300	143.678364	120.516928	168.296869	153.841056	199.258294	153.499471	147.213286	155.688554	115.572572	116.488058
Smp_035310	113.726158	101.406679	110.34968	99.883895	129.531677	97.72901	111.00464	105.834622	132.360774	72.98777
Smp_035360	16.621523	15.278789	23.409743	16.908987	25.917477	17.902163	20.270366	17.900277	24.766479	13.967504
Smp_035370	4.150873	7.11415	4.306038	3.807864	2.562626	3.764242	3.097016	3.360949	5.984252	4.489848
Smp_035380	1.758361	1.734546	1.59746	2.376558	0.895375	2.028268	1.186975	2.282984	1.02861	2.063504
Smp_035390	27.529414	26.62492	26.019606	23.350452	31.198425	18.599124	32.011131	21.085322	42.517009	19.664418
Smp_035410	17.872949	13.328361	14.199273	17.775381	18.618145	16.177397	16.498651	16.760534	12.242582	12.516116
Smp_035430	123.368201	119.890421	111.623897	106.586795	126.284772	88.251354	119.594205	103.77474	157.218961	89.94927
Smp_035460	7.9200989999999996	5.355961	11.657609	9.863277	11.05158	8.675324	11.388396	8.62455	11.02207	7.753781
Smp_035470	308.875853	324.277366	267.874019	303.489284	262.211276	304.966786	252.020339	304.450671	269.615513	282.652477
Smp_035480	52.799459	45.913259	65.064209	47.388328	67.579493	45.219299	64.534651	54.935703	63.025339	49.822846
Smp_035500	7.198751	9.126273	9.432098	5.785334	10.291047	6.900793	9.901612	8.665922	9.877418	8.41751
Smp_035540	5.178845	4.898948	5.313765	5.417113	3.202755	6.143573	7.11038	4.027765	2.559631	5.602547
Smp_035550	3.03379	2.797459	4.893771	3.076148	5.450491	3.531124	4.816509	3.814634	8.024103	5.064837
Smp_035560	42.329216	45.637333	146.371269	90.273179	256.886467	102.56937	338.796539	122.56962300000001	187.327414	90.718055
Smp_035580	74.663804	78.61218	71.17372	62.168386	74.034775	50.638079	92.970479	54.976717	121.267354	54.058103
Smp_035620	108.05065	121.812287	103.007922	94.011684	127.751439	78.086093	153.290172	99.25642	181.108936	94.00677
Smp_035650	1.139877	1.109519	1.748549	1.361985	1.034903	1.188475	1.069835	1.092155	2.404916	1.596946
Smp_035700	38.103402	44.923438	32.316441	46.575283	48.344512	43.074846	46.197276	39.960314	33.620156	34.763745
Smp_035730	46.87983	37.315611	65.139712	49.20054	75.95349	48.976295	64.761822	48.298886	60.138533	38.426221
Smp_035790	1851.336628	1999.413749	1644.417914	1826.243939	1783.011972	1997.048885	2142.653366	1720.28014	1768.466481	1876.039655
Smp_035800	1494.528754	1282.054247	1370.046673	1482.369801	1521.101175	1627.654669	1469.871508	1395.60455	958.262381	1394.966409
Smp_036010	6.11308	6.205613	12.576543	9.326164	9.586579	9.685504	9.183862	12.678803	6.387997	7.883661
Smp_036020	0.992727	0.846753	1.5119310000000001	1.125863	1.059701	1.397228	1.395078	1.067877	2.186112	1.632608
Smp_036060	25.46841	22.832129	32.597056	24.837425	31.372088	23.227422	30.814599	26.879362	31.916064	23.70897
Smp_036130	66.439993	61.69311	66.683599	61.19686	73.211983	58.184128	75.908472	65.937816	86.695307	57.563547
Smp_036180	11.98417	9.856797	20.510854	11.133136	17.58474	11.059437	13.192293	12.202674	21.228218	9.469647
Smp_036220	706.105618	535.994811	706.010229	701.237542	835.371625	747.906592	772.005898	696.48179	581.720817	669.285604
Smp_036250	120.60414	153.347537	108.686437	104.640601	96.508127	100.325083	104.350555	113.891042	123.861961	112.081228
Smp_036270	544.797167	522.351578	355.147857	471.991578	409.98743	437.167333	449.66352	478.359066	462.907676	377.746083
Smp_036370	63.479387	56.368966	54.594992	57.561258	64.089003	47.558568	61.764233	54.63556	59.58393	47.58687
Smp_036390	68.753555	54.166103	85.403461	76.129395	91.386277	79.619828	84.889497	87.098082	81.458085	68.856297
Smp_036400	487.866728	488.671235	344.110928	409.509932	378.103051	385.920607	419.787333	410.14827	467.164043	430.512542
Smp_036500	25.28563	23.535299	34.232603	24.77284	37.591053	20.413685	37.373518	25.544839	50.257257	18.724292
Smp_036550	70.710122	54.947841	73.086741	72.905223	88.588269	69.22384	66.660372	70.434798	68.553258	68.559767
Smp_036590	119.40438	122.136823	127.808223	108.717365	206.613088	93.066743	175.398572	119.869503	203.480589	92.013799
Smp_036630	23.238329	26.160127	35.478613	24.63422	44.952157	23.465651	34.023713	25.399279	38.884629	26.871478
Smp_036670	1.15041	0.860967	0.782917	1.111064	1.440641	1.619892	0.953886	1.215708	1.562565	1.830666
Smp_036720	7.119541	7.023628	7.712818	6.503625	11.838538	4.493509	14.293716	5.769971	15.760291	6.071185
Smp_036780	5.997592	5.778535	5.461841	5.130502	6.081291	5.854505	8.205845	4.974481	9.445652	6.592533
Smp_036920	55.68352	33.460099	79.417365	71.775045	93.2818	75.857044	66.220551	67.246241	53.075746	51.93117
Smp_036940	801.991525	1163.621319	713.104901	748.978048	737.445723	798.238422	889.608474	728.50734	877.029005	763.831006
Smp_036950	85.552626	70.149654	61.228036	84.532226	60.053221	72.447298	78.733375	73.135796	82.577049	56.601556
Smp_036980	9.460841	7.514087	10.665966	8.833874	11.460577	10.351984	11.448976	9.223725	11.099085	8.166915
Smp_036990	100.527066	99.541741	71.043858	82.695128	68.857978	70.698068	92.9129	76.355016	116.01218	77.257866
Smp_037120	245.979492	213.22335	188.888559	223.802274	219.104299	208.702456	333.341106	224.69023	380.609074	235.601425
Smp_037190	120.878768	107.312562	112.31508	122.997082	111.777593	115.540094	107.48386	115.907138	127.165153	105.849745
Smp_037230	366.672225	395.209255	298.884649	342.125442	345.864436	262.223308	413.745835	289.484765	432.702513	287.636763
Smp_037290	7.791327	6.584075	9.72826	8.927383	9.719066	10.282887	9.036	7.899956	9.400412	8.782655
Smp_037400	7.968821999999999	6.490195	11.670776	8.437262	11.272791	7.227347	11.458186000000001	7.210837	12.477422999999998	7.752496
Smp_037460	58.225068	44.187812	65.183779	54.523853	65.990463	57.380675	57.152471	54.353849	47.895621	45.396863
Smp_037530	88.117289	79.708076	88.545304	94.732847	96.383623	94.71021	74.714077	90.863251	70.168882	86.665039
Smp_037540	328.218295	294.204994	349.36957	336.017061	394.863766	306.643309	278.622466	316.028361	219.287047	262.941959
Smp_037590	33.706752	28.101239	28.481331	32.356448	28.706126	33.558061	22.961794	34.601808	30.04886	29.708516
Smp_037640	79.315251	83.473026	78.678196	78.805531	91.224338	70.256956	125.191637	80.731177	143.12705	79.367816
Smp_037690	0.398986	0.461681	0.467751	0.440987	0.229424	0.737941	1.139171	0.371478	1.157558	0.971955
Smp_037700	266.191047	210.915302	256.630418	268.799427	299.320931	260.674218	331.392869	269.496506	279.246149	265.570468
Smp_037780	101.096106	92.92923	43.413282	90.260663	40.015531	69.707769	67.427633	77.173441	86.763853	62.717823
Smp_037900	3.918408	3.315674	4.408314	3.839859	5.094387	3.368346	6.021603	3.89692	7.469625	3.598775
Smp_037910	96.604241	126.995406	69.313191	69.024656	71.139501	70.385541	89.997607	76.027404	98.525565	85.037252
Smp_037930	86.297851	94.4599	76.435027	82.55479	86.03159	87.808989	92.928201	89.128075	115.102197	91.882871
Smp_037960	19.891719	21.993906	12.931022	14.658383	13.51451	13.090074	11.373073	15.065056	17.701819	12.308107
Smp_038030	173.303726	156.070565	196.024232	200.351481	219.468251	181.780586	210.227842	203.602618	121.152772	157.916384
Smp_038080	43.900969	38.47585	52.718093	40.675536	59.681739	39.291816	42.088081	44.520213	44.11498	34.512284
Smp_038100	530.394431	465.941111	436.052341	510.216662	445.568754	459.424658	305.185775	489.396413	273.684481	393.518752
Smp_038140	14.753836999999999	13.137677	17.167996	14.998282	16.852516	13.509697	19.492391	15.344776	20.291202	11.812262
Smp_038210	54.246685	59.272777	45.281293	42.409639	52.32721	38.159143	69.055748	45.944225	83.408843	44.242372
Smp_038240	35.517267	40.973005	41.825691	33.84697	37.215656	32.225815	33.486547	34.466101	38.934439	31.870528
Smp_038300	47.808611	44.874211	53.389758	52.954463	64.030283	49.856948	54.888521	51.733206	47.681407	52.519875999999996
Smp_038330	42.808838	33.242386	59.051152	51.516746	62.059423	53.44148	53.7653	60.110385	49.041121	49.961242
Smp_038340	88.999664	94.41978	77.787675	83.809034	73.554085	68.797244	98.182184	79.641829	103.06835	75.127759
Smp_038410	6.912577	5.68307	7.55771	4.161518	7.860987	3.631046	9.234614	4.554478	4.848026	3.903597
Smp_038420	36.661474	33.530029	45.629755	45.615754	47.3774	45.334381	39.696128	41.741505	40.661991	37.025193
Smp_038440	59.052037	51.01493	50.830362	49.278189	50.209046	47.024231	43.648604	55.538251	61.307803	49.123091
Smp_038510	1311.689681	1362.19461	1150.694241	1304.011635	1414.69117	1331.228674	1518.174631	1272.181813	1307.329576	1291.818925
Smp_038530	39.344523	35.384381	33.579899	29.923727	32.738543	21.715997	41.552085	24.650541	55.676413	21.528161
Smp_038540	27.839511	25.598931	42.601756	28.315214	47.239711	23.401762	43.907556	29.782783	63.930501	23.229636
Smp_038560	1064.27564	999.321925	1091.797781	1015.082961	1410.941261	1006.211206	1432.211712	1166.395889	1428.271215	1110.84635
Smp_038630	6.998583	6.326922	7.571294	8.061273	7.944284	7.494297	8.517565	5.632855	9.710348	6.771734
Smp_038680	99.936961	78.177355	148.608978	133.690637	166.254419	137.909203	89.679309	107.637204	59.162958	85.763114
Smp_038700	88.349703	97.20761	104.446314	89.319945	103.464593	91.012864	75.983217	103.055539	90.732229	83.233352
Smp_038710	36.685864	34.62262	36.270526	36.201701	35.196788	36.871063	36.229169	34.197514	37.897743	35.120033
Smp_038820	10.761242	8.800016	13.06481	12.958688	15.276996	11.484837	15.136496	13.81644	16.977008	10.753029
Smp_038830	17.745236	11.124615	21.252521	16.615084	25.242029	14.958958	21.18686	14.502663	23.483195	11.523137
Smp_038840	30.957811	34.022227	28.040561000000004	30.36613	39.839631	26.895385	36.229208	29.807975	44.07343	24.750225
Smp_038870	65.445863	56.190776	67.244471	69.962969	67.582707	63.559295	46.259594	70.149341	43.390518	55.620246
Smp_038930	40.799325	35.302182	42.477624	36.583899	45.768181	36.038204	42.805135	39.905403	48.229654	31.983735
Smp_038940	41.229337	42.366156	46.822053	45.292762	47.874939	40.726797	50.695593	46.186854	65.853204	38.064865
Smp_038950	1201.270706	1269.35637	1002.54763	1150.033693	917.370112	958.970585	945.568829	1111.42472	1157.814978	1001.848722
Smp_038960	390.991965	309.210157	364.658982	441.880986	333.076791	351.879042	317.214652	383.77022	380.027341	283.786394
Smp_038965	31.420393	37.729785	35.992157	34.154558	48.287688	36.888314	44.835564	29.468742	46.05134	28.28974
Smp_038980	16.553298	16.368918	15.173485	13.508275	18.892118	13.671911	26.090658	15.631166	30.664281	15.646737
Smp_039000	351.621636	295.569426	325.79563	317.675852	310.273908	317.925568	272.352027	304.941354	239.119336	317.784851
Smp_039010	0	0	0	0	0	0	0	0	0	0
Smp_039080	79.479492	78.416231	66.910364	73.343018	63.394615	69.130523	65.209153	67.61638	84.267657	60.36298
Smp_039130	58.741636	56.193347	67.57888	62.232587	55.613288	53.514024	70.944152	61.077286	85.584871	60.717486
Smp_039160	20.830278	20.923243	18.356788	18.135389	16.335163	15.035716	15.762167	17.326588	25.288702	18.620954
Smp_039180	72.214494	79.77141	74.889404	80.266622	69.597183	71.437903	79.729451	75.104145	97.223407	62.411856
Smp_039300	42.504457	38.422909	31.193141	33.317212	30.463365	29.237001	23.031101	34.976629	32.081883	31.847066
Smp_039390	27.949923	26.587031	41.902596	27.359763	43.914588	28.686356	38.382758	32.30421	38.238105	30.2258
Smp_039400	2811.81977	4059.536566	1909.30645	2467.419656	2045.602677	2567.242739	2876.410195	2416.413846	3891.03886	2850.051028
Smp_039470	0.054883	0	0.021758	0.020603	0.064016	0.059988	0.063667	0	0	0
Smp_039490	85.39854	77.263431	101.846738	68.202225	107.483679	64.984041	104.087293	88.968347	129.553644	66.662413
Smp_039590	6.994385	5.686059	7.783236	4.610041	6.86328	2.590552	20.72826	4.30847	17.469202	4.677998
Smp_039600	1.556405	0.63005	0.787199	0.525932	0.999156	0.936279	1.309312	0.670818	1.53645	0.736219
Smp_039640	40.832468	31.965132	56.078032	41.755041	68.070575	41.290046	55.656228	49.718253	77.184928	41.477286
Smp_039650	28.42379	25.43525	39.139806	30.486207	62.756555	27.97724	79.023728	30.556962	59.088556	30.284442
Smp_039670	17.276961	17.107831	24.459104	19.189407	25.082027	20.417555	25.219044	20.017941999999998	32.912517	17.107266
Smp_039740	140.532516	198.191709	119.141956	112.783566	139.668764	115.880131	180.026825	126.559568	254.35845	145.210295
Smp_039750	7.532092	7.268746	9.253851	7.265205999999999	11.411854	7.781847	11.636267	8.020564	19.469025000000002	8.143962
Smp_039810	14.811362	15.501065	11.344588	11.405581	8.661426	9.599575	15.190882	9.689294	18.931578	12.78919
Smp_039820	73.982836	66.750689	72.569869	73.050482	68.209526	66.548681	66.534224	68.904724	81.113043	59.01889
Smp_039870	23.026178	19.491287	24.539032	21.903574	24.758652	19.172354	28.513033	21.934329	50.77458	18.949709
Smp_039970	35.312424	46.646636	29.101912	28.285678	32.300346	31.017764	42.917474	25.385695	44.067908	29.673332
Smp_039980	90.028227	111.093866	69.755416	72.110755	76.22327	72.449905	110.557633	70.795715	160.661041	83.518131
Smp_040020	11.509649	6.951599	12.495753	9.006325	8.417153	10.112076	6.060194	10.294226	3.28236	10.662781
Smp_040080	164.838395	133.821774	183.88092	163.144639	162.258266	158.930868	167.50805	179.864456	192.992568	149.471151
Smp_040100	68.237215	68.635114	60.655666	68.755346	64.722284	69.757286	61.05604	66.577618	68.67244	67.404449
Smp_040110	2.975892	2.584981	4.021339	2.961205	5.731609	2.274526	4.961029	3.023367	4.478829	2.829219
Smp_040130	2288.41305	1925.141382	2246.050951	2539.168291	2593.643341	2606.686558	2456.168197	2433.815211	1800.839585	2256.709783
Smp_040190	76.117853	81.188068	79.991887	57.515169	89.957707	49.163587	132.766153	63.148792	264.282569	52.402646
Smp_040270	142.478073	136.127262	140.863269	120.344074	158.059373	116.962681	168.686017	132.395017	166.275803	114.171278
Smp_040280	78.687987	69.293298	92.851329	78.711729	112.092867	77.386295	104.303617	78.039583	112.246632	65.330519
Smp_040350	5.654483	5.92426	12.625201	4.530842	8.940506	5.214031	5.94442	7.359659	6.122213	6.625293
Smp_040360	80.918174	80.607501	73.798222	77.208928	83.284257	72.359789	91.567875	79.105467	87.534006	77.525664
Smp_040390	0	0	0.039526	0	0	0	0.077094	0	0	0
Smp_040460	16.9697	16.329321	20.026862	15.287322	21.782974	12.81458	20.811001	14.910737	22.158073	13.030111
Smp_040500	117.453038	114.377061	92.222036	94.991383	100.879983	87.730374	107.037128	101.191048	113.784842	82.298682
Smp_040510	37.340235	39.040633	39.463067	44.634815	25.199902	44.63437	24.881093	46.268544	36.296448	39.120016
Smp_040550	37.563734	38.555699	24.349726	23.149741	22.550906	19.420854	30.715941	26.228332	53.825034	20.349351
Smp_040560	21.899912	27.491374	32.63929	22.188423	35.520129	23.028257	35.530678	31.052377	51.05729	26.982064
Smp_040570	455.040814	482.268775	323.177143	348.392576	376.819761	285.128305	523.573605	370.104384	704.724031	358.825424
Smp_040610	7.914571	8.659127	7.628245	8.406311	8.219808	7.906977	11.304038	6.904965	18.918755	7.450367
Smp_040710	20.079939	15.220335	17.15237	19.461714	17.282642	19.637646	17.049421000000002	15.056065	13.274422	15.616136
Smp_040720	42.456146	37.283064	30.58425	41.199678	30.522047	31.334588	38.388239	31.636989	47.112294	33.155528
Smp_040770	46.016017	43.487792	41.408329	55.665628	44.571272	54.786041	42.013438	47.53615	41.292425	42.445514
Smp_040790	879.501956	681.869878	888.033301	969.334569	932.81524	1013.108988	753.41521	963.851277	574.385478	807.235105
