gene_id	PRJEB32839__f_26d_juveniles_r1	PRJEB32839__f_26d_juveniles_r2	PRJEB32839__f_26d_juveniles_r3	PRJEB32839__f_26d_juveniles_r4	PRJEB32839__f_26d_juveniles_r5	PRJEB32839__f_2d_somules_r1	PRJEB32839__f_2d_somules_r2	PRJEB32839__f_2d_somules_r3	PRJEB32839__f_2d_somules_r4	PRJEB32839__f_2d_somules_r5	PRJEB32839__f_32d_sporocysts_r1	PRJEB32839__f_32d_sporocysts_r2	PRJEB32839__f_32d_sporocysts_r3	PRJEB32839__f_32d_sporocysts_r4	PRJEB32839__f_32d_sporocysts_r5	PRJEB32839__f_cercariae_r1	PRJEB32839__f_cercariae_r2	PRJEB32839__f_cercariae_r3	PRJEB32839__f_cercariae_r4	PRJEB32839__f_cercariae_r5	PRJEB32839__m_26d_juveniles_r1	PRJEB32839__m_26d_juveniles_r2	PRJEB32839__m_26d_juveniles_r3	PRJEB32839__m_26d_juveniles_r4	PRJEB32839__m_26d_juveniles_r5	PRJEB32839__m_2d_somules_r1	PRJEB32839__m_2d_somules_r2	PRJEB32839__m_2d_somules_r3	PRJEB32839__m_2d_somules_r4	PRJEB32839__m_2d_somules_r5	PRJEB32839__m_32d_sporocysts_r1	PRJEB32839__m_32d_sporocysts_r2	PRJEB32839__m_32d_sporocysts_r3	PRJEB32839__m_32d_sporocysts_r4	PRJEB32839__m_32d_sporocysts_r5	PRJEB32839__m_cercariae_r1	PRJEB32839__m_cercariae_r2	PRJEB32839__m_cercariae_r3	PRJEB32839__m_cercariae_r4	PRJEB32839__m_cercariae_r5	PRJEB32839__x_1d_sporocysts_r1	PRJEB32839__x_1d_sporocysts_r2	PRJEB32839__x_1d_sporocysts_r3	PRJEB32839__x_1d_sporocysts_r4	PRJEB32839__x_1d_sporocysts_r5	PRJEB32839__x_2d_somules_r1	PRJEB32839__x_2d_somules_r2	PRJEB32839__x_2d_somules_r3	PRJEB32839__x_2d_somules_r4	PRJEB32839__x_2d_somules_r5	PRJEB32839__x_32d_sporocysts_r1	PRJEB32839__x_32d_sporocysts_r2	PRJEB32839__x_32d_sporocysts_r3	PRJEB32839__x_32d_sporocysts_r4	PRJEB32839__x_32d_sporocysts_r5	PRJEB32839__x_5d_sporocysts_r1	PRJEB32839__x_5d_sporocysts_r2	PRJEB32839__x_5d_sporocysts_r3	PRJEB32839__x_5d_sporocysts_r4	PRJEB32839__x_5d_sporocysts_r5	PRJEB32839__x_cercariae_r1	PRJEB32839__x_cercariae_r2	PRJEB32839__x_cercariae_r3	PRJEB32839__x_cercariae_r4	PRJEB32839__x_cercariae_r5	PRJEB32839__x_eggs_r1	PRJEB32839__x_eggs_r2	PRJEB32839__x_eggs_r3	PRJEB32839__x_eggs_r4	PRJEB32839__x_eggs_r5	PRJEB32839__x_miracidia_r1	PRJEB32839__x_miracidia_r2	PRJEB32839__x_miracidia_r3	PRJEB32839__x_miracidia_r4	PRJEB32839__x_miracidia_r5
Smp_079270	377.964683	315.549666	375.799197	415.084763	378.370414	214.168413	160.45199	163.118785	130.872286	155.239638	204.966144	170.556309	273.352015	302.374314	201.809383	693.822995	710.755724	763.828141	530.911863	641.492352	365.849196	476.0617	402.386186	394.859296	463.073092	237.843439	239.737454	211.035848	182.761547	223.800823	119.420457	139.81609	143.8567	133.726747	209.424912	614.798768	416.432051	540.144326	484.171133	396.748307	93.180886	121.44719	113.150648	76.852381	81.249802	185.04453	174.927589	173.549722	127.866092	140.254893	172.765686	159.096236	100.287808	148.176326	114.475235	52.736221	78.622263	68.966853	53.702195	57.462408	614.370958	663.786206	529.775342	599.921264	383.200079	132.390055	150.910478	96.060553	122.136203	142.93392	232.03493	72.881607	161.073786	98.20391	120.733964
Smp_079310	403.033038	412.506432	422.813862	440.434753	406.6245	443.181747	393.001533	384.198429	380.998363	312.022411	288.767863	321.329159	298.18291	314.483469	243.185062	83.779414	92.608123	87.510379	90.647184	103.573108	383.769936	399.004786	340.315844	352.218063	342.402793	437.635498	457.872932	429.004665	431.363173	440.495832	317.217107	299.038196	306.616802	323.003315	264.648631	80.192102	93.738922	94.111075	80.387452	88.469491	401.019674	667.658864	198.39663	356.337865	361.779886	444.095549	414.269842	467.33757	378.579109	393.908759	258.76646	223.508999	275.957897	241.664719	205.75591	232.876196	300.727487	210.559727	279.029374	317.489566	96.228108	74.961388	86.518226	80.198184	89.979888	566.47848	370.868239	428.074347	396.631228	567.147021	504.223847	423.551495	499.64718	464.031113	488.701716
Smp_079370	29.882186	31.708213	26.509155	32.482248	29.650956	15.037709	29.174754	27.100145	25.436676	24.946118	15.548813	20.864284	10.444102000000001	12.083199	15.42473	6.617161	9.186402	10.790531	14.83712	6.657165	12.813113	10.149744	16.342185	24.54035	22.502559	12.526683	10.459464	15.871243	14.395996	13.585886	15.533051	14.246022	16.286765	14.249092	14.418382	6.608636	6.832285	6.666277	6.104522	5.25102	11.290452	5.383552	22.646694	15.050584	10.700659	17.330353	17.862268	11.277493	28.620111	30.298672	14.104256	26.392343	23.730848	14.029481	24.486817	17.588799	15.17995	17.942828	20.140663	15.157381	6.051852	7.036623	8.223542	8.371067	4.957406	18.567105	32.044888	29.25545	30.496919	27.750938	1.47551	34.998842	0.46131	32.569658	26.048085
Smp_079380	7.862922	6.911382	7.616588	8.308893	7.926326	1.795347	1.974088	1.388869	1.835137	2.000613	7.483021	8.504307	7.220638	7.968578	7.912832	2.38723	2.65332	2.686038	2.931943	2.705621	5.18491	4.12033	4.774961	5.302422	5.101737	1.507998	1.038145	1.043088	2.22372	1.770145	7.180793	4.855399	6.904604	7.76043	7.890548	2.916757	2.896044	2.536035	2.994239	1.855224	0.412461	0.729666	0.483525	0.306888	0.332371	2.039368	2.348981	1.956367	1.872128	2.371608	6.548783	4.215168	3.506369	4.192276	5.575648	2.545774	0.91218	2.38674	1.9607	1.056837	2.608841	2.839822	2.466673	3.605811	2.230371	3.52335	15.812828	2.30391	8.929789	3.813673	1.179616	1.674781	0.120181	2.555909	4.451649
Smp_079400	30.492334	27.860876	26.494267	33.960114	30.748174	19.025051	27.940733	26.879236	24.663742	25.22223	20.746701	21.986544	16.767124	17.6565	18.98413	13.337213	14.004003	17.753833	21.642544	14.145664	24.605133	17.907206	23.2308	27.434454	26.342503	18.673325	14.785484	20.581213	20.034636	17.773666	21.615569	16.384813	23.216508	25.290177	18.503984	13.119375	14.317628	12.380593	13.350921	10.200693	23.391338	13.010081	34.104633	27.132078	27.676054	18.967942	27.515862	17.582977	28.297988	32.602968	14.512819	13.263467	17.195877	15.60503	17.601364	11.9075	17.868915	12.516048	14.068935	19.019529	11.637125	15.021057	14.51712	14.172464	9.070884	16.012069	36.804687	16.89213	30.533603	28.82511	1.705675	13.589731	0.548426	13.917405	13.085267
Smp_079410	14.183176	14.238445	13.459352	12.422763	15.495958	9.449839	14.964557	14.838046	14.17091	15.062882	9.346666	14.377328	8.749588	8.387678	12.486283	7.128669	8.141431	8.154794	11.087563	5.948309	10.505146	9.542414	10.956711	11.500374	10.733291	7.688939	6.0186210000000004	8.697142	9.011029	8.444951	11.689959	9.088241	12.599871	11.835296	9.751206	5.529145	5.515461	4.75251	5.523242	4.482001	6.481981	2.697228	15.005083	7.938309	7.216704	9.653342	13.392023	8.870367	13.619107	16.121413	7.676855	6.444273	7.766361	6.196142	9.346377	6.089785	5.494446	6.031844	6.318891	6.29027	4.560994	5.697856	6.192033	5.62326	3.325223	6.236213	13.17641	7.478579	10.633166	6.987928	1.029642	5.104117	0.131227	5.705262	5.92383
Smp_079420	93.161802	106.974739	96.327595	122.471908	109.308693	46.313032	59.2885	54.750941	72.284769	66.541802	20.818092	25.801475	15.766731	21.171998	20.844786	7.458606	10.243996	11.72824	12.696278	7.90938	81.085301	68.475454	76.704187	85.428091	86.827665	54.839051	48.824683	50.380098	57.596491	56.237952	26.818289	17.874582	25.473895	21.700572	23.350296	8.035554	8.888948	8.821167	8.733367	8.084565	9.690501	5.425006	7.834824	10.06104	10.145263	52.824855	54.662188	54.139859	67.176639	61.428447	20.484078	16.960883	14.963101	10.957499	16.437412	11.453783	9.624684	11.187051	9.795697	8.967219	7.284336	7.969667	7.146635	7.949442	7.359533	36.203608	53.53314	25.005242	36.930073	34.372262	4.939875	12.598396	0.303897	18.640922	23.673163
Smp_079430	1163.189824	1183.874221	1151.284778	1125.884909	1087.485749	1147.438036	1227.588068	1162.71369	1252.707111	1168.795792	1246.5905	1151.419677	1115.065792	1259.136804	1499.713881	526.574729	611.979913	630.722769	662.757747	636.510368	1157.943021	1235.264602	1099.223892	1035.639545	1033.784165	1058.65917	972.978582	1082.353861	1050.703376	1078.417232	1323.261594	1320.505985	1425.26018	1206.777211	1310.47701	588.670521	666.642301	597.135583	577.363276	558.379167	1256.009315	1668.477185	1278.371834	1490.869027	1390.251604	1195.133852	1165.911453	1192.445948	1294.146772	1281.980957	1257.605142	1440.527111	1502.354906	1361.456474	1352.903963	1558.505704	1864.458254	1613.322042	1559.587391	1637.416063	536.39729	490.991272	601.494675	512.034681	673.863739	1102.213186	808.053026	989.759724	766.474969	902.962814	1562.973182	1343.596867	1347.833727	1386.463253	1272.029196
Smp_079490	158.199673	154.676501	148.875772	151.916312	147.629606	88.157101	117.876869	109.660409	123.080043	115.473254	141.560898	146.629075	134.587775	120.848597	151.350215	40.721162	52.514263	57.284078	55.6741	43.660005	108.017364	115.532708	141.935601	136.087441	135.463427	98.533646	84.367514	100.338706	89.665134	93.687193	172.817131	164.227695	165.888633	149.235766	144.541551	51.689026	62.253211	53.565936	55.212099	48.499588	90.880618	127.639898	104.968428	100.826286	80.622866	104.869664	105.10184	95.588742	125.728177	124.233786	132.557627	161.15132	187.196371	167.782521	153.374891	195.435101	175.462792	209.258065	196.48251	182.949266	42.357414	48.844133	52.701354	42.422919	46.656744	121.085127	107.217359	123.152886	107.218948	127.204448	149.955165	191.09969	22.00019	155.900044	163.107044
Smp_079560	8.259194	8.337445	5.303742	5.521378	6.000592	0.395704	0	2.185003	1.697831	0	17.340598	16.760383	5.730202	1.966922	10.828948	0	0.727137	0.16538	0	0	0.287845	0.363497	1.999071	1.146772	1.883355	0.049857	0.201796	0.540882	0	0	20.972925	2.327747	18.012148	13.303147	9.298563	0	0	0	0	0	2.5578090000000002	2.515922	8.942104	9.73329	3.507199	0.222214	0.153465	0.233654	1.227691	0	3.886792	8.950232	21.859893	7.353937	4.669641	26.227428	6.218193	8.680827	11.416315	13.890332	0	0	0	0	0	0.24329	1.919209	5.125937	2.47091	2.993066	0.863936	21.663617	0	13.963707	10.457769
Smp_079600	0.163408	0.080124	0.1063	0.224853	0.14395	0.066584	0	0.013275	0.010576	0.047097	0.114003	0.214474	0.037737	0.117757	0.138741	0.331479	0.295957	0.423293	0.419906	0.327499	0.101974	0.189239	0.098776	0.337927	0.162422	0.028042	0.011351	0.072691	0.040187	0.033286	0.19141	0.108809	0.158252	0.03723	0.100709	0.247517	0.122754	0.364972	0.292123	0.24081	0.005745	0.004519	0.005931	0.013182	0	0.086878	0.190698	0.134933	0.147667	0.140868	0.061121	0.032371	0.031296	0.047255	0.032726	0	0	0	0	0	0.425382	0.360647	0.280844	0.570734	0.264833	0.092143	0.207144	0.038287	0.173897	0.072863	0	0.023535	0	0.013907	0.052963
Smp_079640	10.51767	11.911347	11.774324	11.995943	11.498107	8.237903	7.121637	5.305869	9.250376	8.178515	4.681094	6.210511	5.222619	4.522386	4.229164	6.449666	7.491076	6.823085	6.62999	5.798551	12.533036	9.410536	11.179757	12.061	11.535046	10.029574	7.801672	10.569493	10.452576	11.084479	4.783153	2.918566	4.855547	5.446898	4.576651	6.432471	6.57112	8.034301	6.81115	5.949079	0.343031	0.49556	0.093986	0.369472	0.293463	9.559287	13.714065	10.563223	13.031472	14.532187	4.603722	1.77628	2.021532	2.390524	2.592281	0.054584	0.429289	0.106217	0.152213	0.095317	6.260309	6.965467	6.946618	8.08487	5.083749	1.670671	2.314639	0.799999	2.070779	1.23495	0.46135	0.430467	0.048788	0.872782	1.240706
Smp_079650	75.659484	85.210962	71.824855	78.580705	81.499494	36.376039	75.684815	72.634696	71.806437	67.165115	70.695419	84.077743	54.487979	39.392546	65.836232	22.937014	27.442108	33.846523	41.906221	18.474309	45.993007	46.707153	59.177187000000004	69.088964	64.104876	39.661532	28.48644	39.158614	39.934887	36.569972	91.713593	62.100126	86.700285	78.052304	59.007358	20.650049	19.032076	18.039689	21.050832	15.237683	27.41964	11.795581	31.584394	30.955719	19.982841	41.984465	46.835243	31.421451	78.480919	78.12214	49.32833	42.282399	72.357618	56.969599	71.423531	60.741157	40.086365	49.39472	49.766982	43.369196	19.064597	24.141219	26.502688	27.214345	13.737474	23.383827	38.670145	33.945621	28.161709	22.151379	2.900436	54.216185	0.750947	50.826326	47.435123
Smp_079700	70.210137	75.470144	69.821235	70.016589	73.106047	43.748211	67.23502	67.642329	66.612445	63.791861	49.170005	54.190758	39.818303	37.408635	53.683935	31.173775	39.914189	41.814688	48.271698	28.558998	51.745037	37.670748	55.508363	59.960739	60.23664	40.232977	33.52386	46.005013	44.699208	41.995921	57.287108	38.36027	56.800032	47.267676	40.601117	29.289927	32.33022	33.075448	28.807277	27.628669	38.395743	29.203863	45.26347	42.562335	31.738604	49.112669	56.615339	46.167598	64.189141	69.966069	39.608316	35.310522	48.193471	35.863173	47.315398	39.024614	46.935893	41.881091	40.987242	44.034307	29.411176	36.123759	36.393871	39.974405	30.038012	54.196511	37.120447	51.770453	41.983695	61.18922	9.012976	42.205569	1.355258	43.857908	43.773724
Smp_079710	324.940196	326.171379	355.375377	360.565789	341.713305	424.822349	268.230067	301.430178	277.63035	304.993821	372.906251	487.791231	424.200247	564.018453	444.052693	475.726547	395.362681	407.205922	367.43715	385.234091	353.948255	368.907499	347.997112	316.165654	321.215594	456.928545	504.469275	425.582941	418.974685	454.543104	423.419449	450.287268	459.862949	458.842028	450.953551	373.031929	316.217563	355.585949	342.739166	323.830492	308.242041	383.743424	296.889334	271.832471	300.530974	407.177039	327.038817	423.803038	269.355646	263.474495	401.393307	323.328486	326.680319	358.599857	321.919267	164.734658	178.193158	141.68108	155.988406	170.702495	444.592995	411.300009	375.721994	368.329271	367.346029	247.998369	284.841091	190.329003	241.077886	210.143555	513.546063	218.198112	639.453208	232.291914	243.326043
Smp_079730	111.678515	125.031321	114.066572	124.850894	118.172679	50.348048	106.696601	94.335779	102.162723	92.303004	86.280207	93.400476	77.845472	50.775572	98.188732	25.977876	28.4186	33.31541	41.814664	22.438295	43.787223	54.425247	60.368774	83.227263	84.581544	53.360185	41.690045	50.329647	49.514738	49.562402	93.250651	96.061311	114.44045	94.428453	71.045271	24.667165	28.651509	27.984088	25.310758	23.319439	100.033838	94.693294	120.843576	113.225306	86.502598	64.727326	59.117675	48.201231	98.614958	109.504709	65.712946	94.036021	110.237256	95.029233	112.854575	108.539122	111.068314	104.621995	109.072907	111.488948	23.839422	25.750269	31.056678	27.436355	25.191474	118.497578	99.301202	127.120598	93.983712	108.732722	55.204518	149.829331	22.164702	156.024039	149.388619
Smp_079740	79.331861	81.840772	75.793905	82.441827	79.242066	53.557353	76.316613	71.244915	77.373289	67.840759	49.218974	46.096419	39.702783	36.53187	46.354012	32.150627	35.792796	38.955951	47.71606	28.69133	72.873642	63.546866	66.702303	70.119533	68.335346	63.617579	57.490642	69.238645	62.445365	61.950351	49.810175	46.592165	46.866675	47.667495	44.627706	28.706293	29.154523	28.565691	27.630261	26.130831	29.592168	24.939033	31.468785	32.778434	30.732666	61.695018	74.25812	66.912434	84.483153	82.029137	45.09404	44.943583	49.063043	40.211188	47.478064	39.825541	43.459428	49.452185	54.539075	39.818436	25.39097	27.426158	29.07733	31.458567	24.91426	54.963634	51.166722	57.676884	54.378404	62.569741	14.006576	73.84751	7.942028	63.036123	59.440321
Smp_079750	73.59437	75.666363	72.139817	77.39593	73.519555	96.70437	94.509509	102.677916	94.656152	105.304219	68.17486	80.5427	66.157113	67.179455	87.925061	56.977852	61.811649	62.201304	65.306023	60.821634	60.627015	63.552337	58.811067	49.107236	54.360596	90.045155	94.431621	90.962809	89.664649	91.193813	71.918281	77.077458	78.7182	55.716722	71.138548	52.912408	63.392006	52.556397	61.106265	51.158659	65.756972	80.119751	54.498691	56.724975	60.609763	95.676176	100.08748	107.999561	84.525949	91.35411	75.412357	75.449676	71.1113	70.460355	78.296178	72.209403	63.02265	68.018729	66.42747	66.278859	58.355211	58.022709	56.531409	48.046571	56.977651	72.168346	62.185646	64.439692	59.226054	80.573238	100.626831	77.545827	94.206285	74.906776	70.26526
Smp_079760	100.583975	100.877901	100.558486	104.949034	104.844982	59.347943	68.555498	62.499762	64.996377	64.427962	56.864649	59.792742	55.681212	47.721212	51.850941	14.167179	19.38061	19.407467	25.689016	13.643629	108.167245	103.916068	100.151547	100.581074	99.992582	67.901436	58.351545	62.790449	62.348837	63.371744	67.349386	51.256874	61.09936	60.470333	51.322594	18.674618	20.659078	16.339505	18.896598	15.338697	33.635195	30.682208	36.353309	34.1097	32.481183	63.125929	70.314695	66.507581	65.855658	68.54653	47.93153	33.930774	44.628905	38.901307	42.561665	36.822335	38.598404	36.943798	41.222257	44.662397	13.377981	15.686213	17.409064	16.043467	12.388915	28.834128	45.572993	29.726564	40.9822	36.916434	13.615283	28.094966	5.040887	26.007835	26.17989
Smp_079770	1292.331063	1396.996105	1272.056806	1583.106503	1460.185314	692.341325	878.136591	764.531834	764.314565	770.322986	796.777775	877.708028	710.972882	733.419418	672.349052	75.533408	109.513672	115.650802	127.441698	78.009602	927.210453	964.401073	958.767543	915.750396	938.756321	666.492986	453.30776	590.771829	645.210464	673.168534	932.931196	826.230307	965.273194	860.285452	603.414184	81.90241	86.901806	85.947598	74.490688	69.847155	979.5103	1287.396019	901.922932	1131.652291	1028.536138	673.043785	700.48779	745.481699	756.661285	813.249105	715.385347	752.850857	925.843077	775.33019	720.305379	1205.771906	1274.416468	1282.637685	1450.566783	1461.530157	68.737629	78.816055	90.895738	74.408234	78.695686	1147.438996	991.364576	1182.537246	1043.50611	1207.342773	765.979231	1241.608838	215.565811	1247.942731	1202.869179
Smp_079800	15.036374	14.387605	15.20542	15.558816	14.407515	7.324828	11.962961	9.036921	11.155165	9.374655	8.259857	6.315283	5.563487	6.17301	6.794278	4.430946	5.068301	4.792355	4.678505	3.603057	9.53618	8.545229	10.345078000000001	11.508431	9.636618	5.773141	5.478591	7.955782	8.334066	6.14547	6.657205	4.553155	6.435568	8.165665	7.544317	3.902802	3.611177	5.313437	3.317031	2.847975	7.585168	5.093648	11.768252	8.021513	8.499402	8.396128	9.264237	7.471175	9.404188	10.900581	8.420761	6.987846	7.366712	4.231012	5.442173	14.332453	12.304682	16.692478	18.499828	13.504188	4.454029	5.032171	4.641155	6.500653	2.641312	30.66617	25.374073	31.125435	30.053203	44.67483	4.549696	15.997527	1.804342	16.977434	18.404098
Smp_079810	42.893798	39.621235	44.072294	41.454234	41.929919	73.742131	83.059489	79.551333	70.627081	67.96027	23.959191	28.939497	26.209822	30.740345	29.258808	27.039591	29.430757	31.655359	28.238106	23.761933	35.461721	26.894304	38.323232	37.975637999999996	41.631065	60.810693	65.063431	70.937602	63.763405	68.835098	29.63032	25.805593	27.183159	22.170256	25.015898	22.527255	23.278323	23.461929	23.981101	20.657068	44.117316	37.140825	44.372473	41.399737	42.412453	69.30845	70.237461	74.42758	74.279357	79.34682	26.863191	24.374978	22.649216	18.651595	21.317889	47.507559	60.148243	55.361932	61.622546	61.165059	24.053367	23.737302	25.411893	24.221689	23.751857	63.12325	51.031441	56.217949	53.755085	62.395543	50.533897	56.564899	27.141573	53.216941	52.151673
Smp_079840	149.875439	140.056633	146.434916	151.67902	142.010068	67.987918	81.549589	81.02307	67.531448	73.493452	136.812332	155.67877	139.729839	151.119876	144.93076	41.632869	77.056837	78.476885	66.066271	51.061729	167.269864	181.23421	185.97688	170.700713	178.893522	92.575828	83.420614	78.343674	72.731233	88.925189	139.207654	100.927978	144.361578	140.739433	154.030141	45.991927	38.629046	37.502657	33.886504	29.55696	51.435071	36.487379	70.44347	45.775947	44.091972	72.550129	81.373672	82.417519	63.966351	71.510676	134.088739	86.211695	83.294463	84.727371	92.613674	53.942551	61.986892	54.135552	56.383866	65.076697	72.367091	66.224928	48.753362	65.894604	29.035929	56.973928	73.969726	32.421433	64.170994	56.089323	52.507721	23.912618	14.755268	28.552458	46.25771
Smp_079860	114.796511	97.895204	112.511621	113.261966	112.253892	83.551277	164.595972	132.464125	126.373	124.989437	147.262261	129.175618	113.292214	107.857266	131.784534	47.227804	65.641656	71.854217	71.966291	48.429356	105.093226	93.029331	112.800818	114.751016	111.774819	78.876345	57.460495	86.980039	88.212308	86.129693	132.158038	102.034692	128.678768	116.582502	121.737432	50.161586	58.277156	54.140251	58.754366	49.205815	43.868985	49.220502	49.485763	46.781029	39.497287	90.465229	115.943297	93.515065	148.576793	147.83304	120.573193	120.377464	119.472609	87.600456	103.715112	72.450695	84.069286	84.285132	85.151988	78.456055	50.278362	67.367866	66.842209	67.079278	52.511809	79.467633	127.750688	82.829326	108.030315	112.639148	38.259761	91.618199	2.976601	103.14802	96.719118
Smp_079910	25.861212	22.296988	26.962875	24.945818	23.080963	23.047678	42.887089	37.253266000000004	38.619354	40.371289	45.650561	22.07474	34.791478	16.374901	25.671952	11.683294	14.360722	18.081693	19.68139	9.831706	35.531758	30.945853	43.334683	48.153389	47.895422	45.755303	39.781282	47.940718	43.963084	43.537156	39.415735	29.290156	21.853074	39.996083	40.234998	21.580315	22.520922	24.590972	24.530843	20.280673	16.135193	14.771163	14.716601	17.921976	12.923748	42.484027	54.945701	34.396742	72.325793	49.873001	29.118332	31.280157	28.867949	18.481435	27.297577	27.799146	33.96516	34.487279	40.383132	31.102187	20.628973	19.040504	19.760827	19.496351	21.235557	35.852986	36.218734	30.480058	37.593245	36.828019	16.563202	44.213652	1.486522	41.490334	42.84194
Smp_079920	219.7251	244.769816	222.955847	219.74748	228.709489	73.930734	120.247947	126.740083	99.764798	115.309362	336.949154	279.822237	301.809999	193.54265	233.742586	566.152655	617.50848800000006	562.179166	577.481897	639.091284	333.163817	285.222401	313.058661	316.879888	315.887368	125.823584	97.490356	117.10442	115.12385	114.306733	339.661187	217.325642	230.264854	328.575758	369.312815	812.237932	499.373978	714.742808	742.120268	706.643886	117.98309	143.989622	121.541506	149.7128	129.992708	94.47275	118.072376	90.666822	139.984428	146.184714	273.669435	218.270425	198.16724	165.840023	266.813956	149.590785	146.425707	138.787007	146.242605	154.022266	766.532587	782.4202	612.430917	766.657332	499.965571	140.243059	263.678821	144.31619800000001	181.599668	128.036141	111.439944	199.738732	18.216424	225.580149	270.810358
Smp_079950	270.250966	284.268866	284.782326	283.132944	279.058601	154.157533	244.15418	233.615085	228.743469	217.790135	250.000321	119.243873	236.055673	124.442751	124.197056	145.06613	157.898919	191.970898	205.978245	145.801763	430.642156	394.935391	483.142581	515.87578	509.456313	331.634684	312.76387	308.131025	293.79368	330.677322	254.406956	218.757453	146.993713	260.685761	234.349929	294.556385	331.892799	307.86669	292.957493	259.403304	139.855564	174.382616	130.91097	159.176218	145.481412	262.147107	323.250787	229.657309	441.828792	316.172624	162.189955	181.510415	180.566191	154.435184	166.067986	175.722052	196.29003	179.762703	195.068815	180.749167	203.042869	245.821191	236.210897	223.689811	224.277638	126.831607	203.891703	143.744969	135.512791	105.254201	173.036283	168.54091	19.613514	193.938341	222.427544
Smp_079960	0.870457	1.3241	1.340058	1.028895	0.592336	3.529111	6.501706	4.042088	5.160971	4.952244	63.237368	48.56667	57.30268	38.459026	28.588265	0.720147	6.396841	0.904781	2.277398	0.620932	3.611724	2.823911	2.773368	3.471007	3.212896	3.98584	4.801697	9.163269	6.907676	3.758961	83.19171	65.313615	59.681965	103.766196	53.892504	1.965598	1.510264	9.191186	1.104827	1.104573	26.45634	86.064415	35.023702	29.334046	28.217238	4.421161	4.78718	3.768564	7.925257	3.824671	49.420663	23.19707	57.577363	41.572583	40.409494	26.275476	30.474859	54.699761	43.134044	29.421833	2.911562	1.774824	2.411367	1.899908	1.735038	205.486552	186.429354	97.47435	174.927947	181.922701	271.001038	128.578887	144.855158	205.357019	305.101725
Smp_079970	0.30369	0.268259	0.464298	0.617036	0.407883	3.747625	12.377756	14.338251	8.84627	10.540248	65.365429	39.356358	65.913479	37.601028	45.90378	192.622181	210.761501	164.507332	185.770954	239.55375	4.325294	4.587944	5.04906	4.231769	3.863902	9.581722	2.586774	8.829149	10.366954	2.892596	35.362721	25.61437	29.369889	45.536353	51.56936	331.47552	276.963492	379.563311	297.081725	229.608324	3.478915	9.801741	2.517999	2.157833	3.679291	3.820847	11.273281	3.220064	4.33323	12.287864	61.399563	35.300747	22.462711	35.893649	45.04371	0.605086	4.04862	0.901002	0.89364	0.8594	344.955083	409.886088	326.292371	369.362632	286.006909	139.660556	216.270654	69.665437	201.518196	145.492751	79.291256	62.194933	23.456893	94.702023	168.25676
Smp_080100	324.861395	321.630434	331.475754	328.434729	337.080117	218.694782	282.424926	267.792655	267.645941	254.540058	91.808364	106.100939	82.455971	100.160754	106.019165	72.656355	98.795452	104.176406	129.618357	80.359325	314.871054	289.715704	293.246437	303.407339	310.867049	217.055139	208.347734	244.068299	222.440565	231.396387	110.322969	99.623981	105.845117	111.465343	101.214527	85.083932	89.084429	85.395082	75.832526	75.212379	65.452994	77.908793	54.108187	65.49193	58.119099	233.981484	253.031555	237.016965	280.603365	283.156106	89.196591	118.123108	95.766673	87.934111	97.795396	67.344499	80.980658	83.465529	93.453111	80.10525	77.81885	81.137297	85.877242	74.709861	77.595669	44.238908	69.33588	49.365086	63.403329	43.495163	69.356452	79.627829	35.433777	78.9433	64.187849
Smp_080110	77.15136	79.648301	79.344216	80.74798	72.416879	106.797813	79.833585	77.810331	88.449028	87.505359	64.641861	47.810748	59.806257	57.760117	57.725596	72.321424	68.797017	60.603547	58.828589	72.021861	82.632807	92.452502	77.056249	72.358185	77.110348	101.497173	121.578658	110.148032	106.568154	109.72427	59.453938	64.197209	63.606544	57.771791	57.964816	67.875745	78.186473	82.908128	75.369032	76.736352	72.040306	73.913962	45.938601	67.313263	69.038799	111.158659	98.792451	118.573908	102.407162	91.462874	73.674953	62.397473	68.240743	73.842625	54.996963	47.364867	60.083609	47.629226	51.819893	56.686704	74.78146	60.536413	72.493972	57.293187	81.575804	83.340347	61.931088	65.425844	60.768032	76.843501	93.947876	62.066626	73.110854	69.235666	70.257783
Smp_080130	99.527333	87.44192	102.367729	97.072589	90.003557	90.777931	126.334378	122.148791	123.945137	128.821762	53.005369	71.801387	56.719552	56.611969	72.576114	28.569398	32.194323	37.543906	40.123549	27.568234	74.486243	64.896281	75.551301	71.338359	75.33449	86.375252	74.876319	95.05305	88.87455	90.504848	74.370254	59.789691	72.500466	53.649578	62.787754	27.668413	29.591087	28.831932	29.584913	26.427775	73.213393	97.939294	75.123329	84.440335	72.577598	94.686174	114.623883	97.074037	128.196122	133.425145	50.340157	53.945077	60.89879	50.875027	54.438251	88.274308	100.520006	76.633143	88.094194	110.241985	21.878014	25.839475	29.039797	25.909197	22.921412	59.930887	63.566728	69.209703	56.619275	78.057623	42.029836	69.602762	20.923794	66.04561	67.192839
