gene_id	PRJEB32839__f_26d_juveniles_r1	PRJEB32839__f_26d_juveniles_r2	PRJEB32839__f_26d_juveniles_r3	PRJEB32839__f_26d_juveniles_r4	PRJEB32839__f_26d_juveniles_r5	PRJEB32839__f_2d_somules_r1	PRJEB32839__f_2d_somules_r2	PRJEB32839__f_2d_somules_r3	PRJEB32839__f_2d_somules_r4	PRJEB32839__f_2d_somules_r5	PRJEB32839__f_32d_sporocysts_r1	PRJEB32839__f_32d_sporocysts_r2	PRJEB32839__f_32d_sporocysts_r3	PRJEB32839__f_32d_sporocysts_r4	PRJEB32839__f_32d_sporocysts_r5	PRJEB32839__f_cercariae_r1	PRJEB32839__f_cercariae_r2	PRJEB32839__f_cercariae_r3	PRJEB32839__f_cercariae_r4	PRJEB32839__f_cercariae_r5	PRJEB32839__m_26d_juveniles_r1	PRJEB32839__m_26d_juveniles_r2	PRJEB32839__m_26d_juveniles_r3	PRJEB32839__m_26d_juveniles_r4	PRJEB32839__m_26d_juveniles_r5	PRJEB32839__m_2d_somules_r1	PRJEB32839__m_2d_somules_r2	PRJEB32839__m_2d_somules_r3	PRJEB32839__m_2d_somules_r4	PRJEB32839__m_2d_somules_r5	PRJEB32839__m_32d_sporocysts_r1	PRJEB32839__m_32d_sporocysts_r2	PRJEB32839__m_32d_sporocysts_r3	PRJEB32839__m_32d_sporocysts_r4	PRJEB32839__m_32d_sporocysts_r5	PRJEB32839__m_cercariae_r1	PRJEB32839__m_cercariae_r2	PRJEB32839__m_cercariae_r3	PRJEB32839__m_cercariae_r4	PRJEB32839__m_cercariae_r5	PRJEB32839__x_1d_sporocysts_r1	PRJEB32839__x_1d_sporocysts_r2	PRJEB32839__x_1d_sporocysts_r3	PRJEB32839__x_1d_sporocysts_r4	PRJEB32839__x_1d_sporocysts_r5	PRJEB32839__x_2d_somules_r1	PRJEB32839__x_2d_somules_r2	PRJEB32839__x_2d_somules_r3	PRJEB32839__x_2d_somules_r4	PRJEB32839__x_2d_somules_r5	PRJEB32839__x_32d_sporocysts_r1	PRJEB32839__x_32d_sporocysts_r2	PRJEB32839__x_32d_sporocysts_r3	PRJEB32839__x_32d_sporocysts_r4	PRJEB32839__x_32d_sporocysts_r5	PRJEB32839__x_5d_sporocysts_r1	PRJEB32839__x_5d_sporocysts_r2	PRJEB32839__x_5d_sporocysts_r3	PRJEB32839__x_5d_sporocysts_r4	PRJEB32839__x_5d_sporocysts_r5	PRJEB32839__x_cercariae_r1	PRJEB32839__x_cercariae_r2	PRJEB32839__x_cercariae_r3	PRJEB32839__x_cercariae_r4	PRJEB32839__x_cercariae_r5	PRJEB32839__x_eggs_r1	PRJEB32839__x_eggs_r2	PRJEB32839__x_eggs_r3	PRJEB32839__x_eggs_r4	PRJEB32839__x_eggs_r5	PRJEB32839__x_miracidia_r1	PRJEB32839__x_miracidia_r2	PRJEB32839__x_miracidia_r3	PRJEB32839__x_miracidia_r4	PRJEB32839__x_miracidia_r5
Smp_084600	3817.469	3813.907	3806.595	3806.874	3801.95	3815.653	3809.993	3813.3039999999996	3819.019	3812.915	3799.871	3804.9	3803.442	3805.5669999999996	3804.168	3809.246	3816.306	3811.044	3806.892	3811.2799999999997	3809.494	3801.62	3801.0580000000004	3799.654	3802.1040000000003	3807.8350000000005	3813.226	3814.82	3822.501	3812.033	3808.237	3805.14	3805.843	3805.286	3810.346	3828.721	3811.243	3809.429	3803.732	3804.88	3813.705	3813.817	3809.1549999999997	3813.037	3809.345	3814.8589999999995	3813.4909999999995	3816.894	3805.852	3807.347	3808.557	3802.837	3811.058	3808.055	3812.325	3807.823	3810.1859999999997	3802.205	3803.461	3807.2499999999995	3808.732	3814.17	3803.899	3813.596	3817.217	3809.161	3808.1389999999997	3809.6520000000005	3808.752	3803.4319999999993	3815.995	3803.495	3823.364	3813.057	3811.8030000000003
Smp_084610	2165.469	2161.907	2154.595	2154.874	2149.95	2163.653	2157.993	2161.304	2167.019	2160.915	2147.871	2152.9	2151.442	2153.567	2152.168	2157.246	2164.306	2159.044	2154.892	2159.28	2157.494	2149.62	2149.058	2147.654	2150.104	2155.835	2161.226	2162.82	2170.501	2160.033	2156.237	2153.14	2153.843	2153.286	2158.346	2176.721	2159.243	2157.429	2151.732	2152.88	2161.705	2161.817	2157.155	2161.037	2157.345	2162.859	2161.491	2164.894	2153.852	2155.347	2156.557	2150.837	2159.058	2156.055	2160.325	2155.823	2158.186	2150.205	2151.461	2155.25	2156.732	2162.17	2151.899	2161.596	2165.217	2157.161	2156.139	2157.652	2156.752	2151.432	2163.995	2151.495	2171.364	2161.057	2159.803
Smp_084620	4219.469	4215.907	4208.595	4208.874	4203.95	4217.653	4211.993	4215.304	4221.019	4214.915	4201.871	4206.9	4205.442	4207.567	4206.168	4211.246	4218.306	4213.044	4208.892	4213.28	4211.494	4203.62	4203.058	4201.654	4204.104	4209.835	4215.226	4216.82	4224.501	4214.033	4210.237	4207.14	4207.843	4207.286	4212.346	4230.721	4213.243	4211.429	4205.732	4206.88	4215.705	4215.817	4211.155	4215.037	4211.345	4216.859	4215.491	4218.894	4207.852	4209.347	4210.557	4204.837	4213.058	4210.055	4214.325	4209.823	4212.186	4204.205	4205.461	4209.25	4210.732	4216.17	4205.899	4215.596	4219.217	4211.161	4210.139	4211.652	4210.752	4205.432	4217.995	4205.495	4225.364	4215.057	4213.803
Smp_084740	1875.469	1871.907	1864.5949999999998	1864.874	1859.95	1873.653	1867.993	1871.3039999999999	1877.0189999999998	1870.915	1857.871	1862.9	1861.442	1863.567	1862.168	1867.246	1874.306	1869.044	1864.892	1869.28	1867.4940000000001	1859.62	1859.058	1857.654	1860.104	1865.835	1871.226	1872.82	1880.501	1870.033	1866.237	1863.14	1863.8430000000003	1863.286	1868.346	1886.721	1869.2429999999997	1867.429	1861.7319999999997	1862.88	1871.705	1871.8170000000002	1867.155	1871.037	1867.345	1872.859	1871.4910000000002	1874.894	1863.8520000000003	1865.347	1866.557	1860.8370000000002	1869.0580000000002	1866.055	1870.3249999999998	1865.823	1868.186	1860.205	1861.461	1865.2499999999998	1866.7320000000002	1872.17	1861.899	1871.5960000000002	1875.217	1867.161	1866.139	1867.652	1866.752	1861.4319999999998	1873.9949999999997	1861.495	1881.364	1871.057	1869.803
Smp_084830	2865.469	2861.907	2854.595	2854.874	2849.95	2863.653	2857.993	2861.304	2867.019	2860.915	2847.871	2852.9	2851.442	2853.567	2852.168	2857.246	2864.306	2859.044	2854.892	2859.28	2857.494	2849.62	2849.058	2847.654	2850.104	2855.835	2861.226	2862.8200000000006	2870.501	2860.033	2856.237	2853.14	2853.843	2853.286	2858.346	2876.721	2859.243	2857.429	2851.732	2852.88	2861.705	2861.817	2857.155	2861.037	2857.345	2862.859	2861.491	2864.894	2853.852	2855.347	2856.557	2850.837	2859.058	2856.055	2860.325	2855.823	2858.186	2850.2050000000004	2851.461	2855.25	2856.732	2862.17	2851.899	2861.596	2865.217	2857.161	2856.139	2857.652	2856.7519999999995	2851.432	2863.995	2851.495	2871.3640000000005	2861.057	2859.803
Smp_084860	1246.469	1242.907	1235.595	1235.874	1230.95	1244.653	1238.993	1242.304	1248.019	1241.915	1228.871	1233.9	1232.442	1234.567	1233.168	1238.246	1245.306	1240.044	1235.892	1240.28	1238.494	1230.62	1230.058	1228.654	1231.104	1236.835	1242.226	1243.82	1251.501	1241.033	1237.237	1234.14	1234.843	1234.286	1239.346	1257.721	1240.243	1238.429	1232.732	1233.88	1242.705	1242.817	1238.155	1242.037	1238.345	1243.859	1242.491	1245.894	1234.852	1236.347	1237.557	1231.837	1240.058	1237.055	1241.325	1236.823	1239.186	1231.205	1232.461	1236.25	1237.732	1243.17	1232.899	1242.596	1246.217	1238.161	1237.139	1238.652	1237.752	1232.432	1244.995	1232.495	1252.364	1242.057	1240.803
Smp_084870	3002.469	2998.907	2991.595	2991.874	2986.9499999999994	3000.653	2994.993	2998.304	3004.019	2997.915	2984.871	2989.9	2988.442	2990.5670000000005	2989.168	2994.246	3001.306	2996.0439999999994	2991.892	2996.28	2994.4939999999997	2986.62	2986.058	2984.654	2987.104	2992.835	2998.226	2999.82	3007.501	2997.0329999999994	2993.237	2990.14	2990.843	2990.286	2995.346	3013.721	2996.243	2994.429	2988.732	2989.88	2998.705	2998.817	2994.155	2998.037	2994.345	2999.859	2998.491	3001.894	2990.852	2992.347	2993.557	2987.837	2996.0580000000004	2993.055	2997.325	2992.823	2995.186	2987.205	2988.461	2992.25	2993.732	2999.17	2988.899	2998.596	3002.217	2994.161	2993.139	2994.652	2993.752	2988.432	3000.995	2988.495	3008.364	2998.057	2996.803
Smp_084890	2603.469	2599.907	2592.595	2592.874	2587.95	2601.653	2595.993	2599.304	2605.019	2598.915	2585.871	2590.9	2589.442	2591.567	2590.168	2595.246	2602.306	2597.044	2592.892	2597.28	2595.494	2587.62	2587.058	2585.654	2588.104	2593.835	2599.226	2600.82	2608.501	2598.033	2594.237	2591.14	2591.843	2591.286	2596.346	2614.721	2597.243	2595.429	2589.732	2590.88	2599.705	2599.817	2595.155	2599.037	2595.345	2600.859	2599.491	2602.894	2591.852	2593.347	2594.557	2588.837	2597.058	2594.055	2598.325	2593.823	2596.186	2588.205	2589.461	2593.25	2594.732	2600.17	2589.899	2599.596	2603.217	2595.161	2594.139	2595.652	2594.752	2589.432	2601.995	2589.495	2609.364	2599.057	2597.803
Smp_084900	935.469	931.907	924.595	924.8740000000001	919.95	933.653	927.993	931.304	937.019	930.915	917.871	922.9	921.442	923.567	922.168	927.246	934.3060000000002	929.044	924.892	929.28	927.494	919.62	919.058	917.654	920.104	925.835	931.226	932.82	940.501	930.033	926.237	923.14	923.8430000000001	923.286	928.346	946.7210000000001	929.2430000000002	927.429	921.732	922.88	931.705	931.8169999999999	927.155	931.037	927.345	932.859	931.491	934.894	923.852	925.347	926.557	920.8369999999999	929.058	926.055	930.325	925.8229999999999	928.186	920.205	921.4609999999999	925.25	926.732	932.17	921.899	931.5959999999999	935.217	927.161	926.139	927.652	926.752	921.432	933.9949999999999	921.495	941.364	931.057	929.803
Smp_084910	578.5780000000001	575.139	567.76	568.042	563.105	576.808	571.267	574.564	580.131	574.176	561.317	566.162	565.892	567.643	565.82	570.37	577.431	572.245	568.045	572.79	570.654	562.907	562.195	560.869	563.279	569.131	574.353	575.878	583.639	573.108	569.465	566.339	567.315	566.395	571.434	590.013	572.601	570.811	564.949	565.934	574.896	574.97	570.448	574.215	570.582	575.997	574.68	578.17	567.179	568.529	570.006	564.004	572.226	569.49	573.441	569.028	571.313	563.514	564.634	568.403	569.845	575.407	565.036	574.938	578.25	570.344	569.317	570.852	569.854	564.618	577.239	564.84	584.499	574.279	572.99
Smp_084940	2059.469	2055.907	2048.595	2048.874	2043.95	2057.653	2051.993	2055.304	2061.019	2054.915	2041.871	2046.9	2045.442	2047.567	2046.168	2051.246	2058.306	2053.044	2048.892	2053.28	2051.494	2043.6200000000001	2043.058	2041.654	2044.1040000000003	2049.835	2055.226	2056.82	2064.501	2054.033	2050.237	2047.1399999999999	2047.8430000000003	2047.286	2052.346	2070.721	2053.243	2051.429	2045.732	2046.88	2055.705	2055.817	2051.155	2055.037	2051.345	2056.859	2055.491	2058.894	2047.852	2049.347	2050.557	2044.837	2053.058	2050.055	2054.325	2049.823	2052.186	2044.205	2045.461	2049.25	2050.732	2056.17	2045.899	2055.596	2059.217	2051.161	2050.139	2051.652	2050.752	2045.432	2057.995	2045.495	2065.364	2055.057	2053.803
Smp_085010	1031.4036208167156	1032.7642113288593	1022.5397076380577	1031.549273796314	1018.8063640133607	1002.4197961445087	1009.688122088812	1002.7770119071964	1003.0037978043744	987.9559147670755	941.3681280688158	986.3573544471897	976.4075190689402	988.0088109345136	964.3571040028498	964.2852323963093	974.0999427511983	968.805897444607	970.6833509018841	975.1157888603705	1041.0783787873083	1025.1839937040756	1030.0301605892068	1026.124765560069	1026.9166741305908	1031.0725665812242	1037.184625789564	1034.6214849970568	1034.9049035530866	1038.1389542299232	993.4188409516753	1002.0465191435833	1004.7752959410485	973.5907399193504	985.0251171453141	998.2739392154374	967.048189768666	973.3182533759787	953.0917702177101	971.1117287475633	991.1875044803992	991.1875044803992	944.155	948.037	944.3450000000001	1019.7408936813898	1023.3342164510466	1016.0752329630342	1028.7502058302039	999.5433650513265	983.4538117970352	987.8185911149004	1041.2893139447665	1012.342727664777	1020.2530093769874	991.1875044803992	945.1859999999999	991.1875044803992	938.461	942.2500000000001	974.3536530976681	975.3877401676651	963.1091528323152	981.1441431797382	987.1071312186245	991.1875044803992	943.139	944.652	991.1875044803992	938.432	991.1875044803992	991.1875044803992	958.364	991.1875044803992	991.1875044803992
Smp_085080	1050.469	1046.907	1039.595	1039.874	1034.95	1048.653	1042.993	1046.304	1052.019	1045.915	1032.871	1037.9	1036.442	1038.567	1037.168	1042.246	1049.306	1044.044	1039.892	1044.28	1042.494	1034.62	1034.058	1032.654	1035.104	1040.835	1046.226	1047.82	1055.501	1045.033	1041.237	1038.14	1038.843	1038.286	1043.346	1061.721	1044.243	1042.429	1036.732	1037.88	1046.705	1046.817	1042.155	1046.037	1042.345	1047.859	1046.491	1049.894	1038.852	1040.347	1041.557	1035.837	1044.058	1041.055	1045.325	1040.823	1043.186	1035.205	1036.461	1040.25	1041.732	1047.17	1036.899	1046.596	1050.217	1042.161	1041.139	1042.652	1041.752	1036.432	1048.995	1036.495	1056.364	1046.057	1044.803
Smp_085110	1901.4689999999998	1897.907	1890.5949999999998	1890.874	1885.95	1899.653	1893.993	1897.304	1903.019	1896.915	1883.871	1888.9	1887.442	1889.567	1888.168	1893.246	1900.3059999999998	1895.044	1890.892	1895.28	1893.494	1885.62	1885.058	1883.6540000000002	1886.104	1891.835	1897.226	1898.82	1906.501	1896.033	1892.237	1889.1399999999999	1889.843	1889.2860000000003	1894.346	1912.721	1895.243	1893.429	1887.732	1888.88	1897.7050000000002	1897.817	1893.1550000000002	1897.0369999999998	1893.3449999999998	1898.859	1897.491	1900.894	1889.852	1891.347	1892.5570000000002	1886.8370000000002	1895.058	1892.055	1896.325	1891.823	1894.1860000000001	1886.205	1887.461	1891.25	1892.732	1898.17	1887.8990000000001	1897.5960000000002	1901.217	1893.161	1892.139	1893.6519999999998	1892.752	1887.432	1899.995	1887.495	1907.364	1897.057	1895.8029999999999
Smp_085150	4636.469	4632.907	4625.595	4625.874	4620.95	4634.653	4628.993	4632.304	4638.019	4631.915	4618.871	4623.9	4622.442	4624.567	4623.168	4628.246	4635.306	4630.044	4625.892	4630.28	4628.494	4620.62	4620.058	4618.654	4621.104	4626.835	4632.226	4633.82	4641.501	4631.033	4627.237	4624.14	4624.843	4624.286	4629.346	4647.721	4630.243	4628.429	4622.732	4623.88	4632.705	4632.817	4628.155	4632.037	4628.345	4633.859	4632.491	4635.894	4624.852	4626.347	4627.557	4621.837	4630.058	4627.055	4631.325	4626.823	4629.186	4621.205	4622.461	4626.25	4627.732	4633.17	4622.899	4632.596	4636.217	4628.161	4627.139	4628.652	4627.752	4622.432	4634.995	4622.495	4642.364	4632.057	4630.803
Smp_085180	1191.469	1187.907	1180.595	1180.874	1175.95	1189.653	1183.993	1187.304	1193.019	1186.915	1173.871	1178.9	1177.442	1179.567	1178.168	1183.592552415834	1183.592552415834	1183.592552415834	1180.892	1185.28	1183.494	1175.62	1175.058	1173.654	1176.104	1181.835	1187.226	1188.82	1196.501	1186.033	1182.237	1179.14	1179.843	1179.286	1184.346	1202.721	1185.243	1183.429	1183.592552415834	1178.88	1187.705	1183.592552415834	1183.155	1187.037	1183.345	1188.859	1187.491	1190.894	1179.852	1181.347	1182.557	1183.592552415834	1185.058	1182.055	1186.325	1183.592552415834	1184.186	1183.592552415834	1183.592552415834	1183.592552415834	1182.732	1183.592552415834	1183.592552415834	1187.596	1191.217	1183.161	1182.139	1183.592552415834	1182.752	1177.432	1183.592552415834	1177.495	1183.592552415834	1187.057	1183.592552415834
Smp_085240	1312.469	1308.9070000000002	1301.595	1301.874	1296.95	1310.653	1304.993	1308.304	1314.019	1307.915	1294.871	1299.9	1298.442	1300.567	1299.168	1304.246	1311.306	1306.044	1301.892	1306.28	1304.4940000000001	1296.62	1296.058	1294.654	1297.104	1302.835	1308.226	1309.82	1317.501	1307.033	1303.237	1300.14	1300.843	1300.286	1305.346	1323.721	1306.243	1304.4289999999999	1298.732	1299.88	1308.705	1308.817	1304.155	1308.037	1304.345	1309.859	1308.491	1311.894	1300.852	1302.347	1303.557	1297.837	1306.058	1303.055	1307.325	1302.8230000000003	1305.186	1297.205	1298.461	1302.25	1303.732	1309.17	1298.899	1308.596	1312.217	1304.161	1303.139	1304.652	1303.752	1298.432	1310.995	1298.495	1318.364	1308.057	1306.803
Smp_085290	1051.469	1047.907	1040.595	1040.874	1035.95	1049.653	1043.993	1047.304	1053.019	1046.915	1033.871	1038.9	1037.442	1039.567	1038.168	1043.246	1050.306	1045.044	1040.892	1045.28	1043.494	1035.62	1035.058	1033.654	1036.104	1041.835	1047.226	1048.82	1056.501	1046.033	1042.237	1039.14	1039.843	1039.286	1044.346	1062.721	1045.243	1043.429	1037.732	1038.88	1047.705	1047.817	1043.155	1047.037	1043.345	1048.859	1047.491	1050.894	1039.852	1041.347	1042.557	1036.837	1045.058	1042.055	1046.325	1041.823	1044.186	1036.205	1037.461	1041.25	1042.732	1048.17	1037.899	1047.596	1051.217	1043.161	1042.139	1043.652	1042.752	1037.432	1049.995	1037.495	1057.364	1047.057	1045.803
Smp_085300	434.899	431.345	424.333	424.641	419.786	433.406	427.822	431.286	436.313	430.655	418.427	422.726	422.697	424.421	422.434	426.742	433.65200000000004	428.851	424.499	429.381	426.82	419.435	418.67400000000004	417.37999999999994	420.13400000000007	426.045	430.879	432.17299999999994	439.749	429.517	425.853	423.092	423.786	422.866	427.763	446.353	429.353	427.513	421.868	422.367	431.722	431.676	427.374	430.997	427.569	432.443	431.2029999999999	434.812	423.877	425.031	426.554	420.634	428.512	425.827	429.664	425.92	427.967	420.6460000000001	421.451	424.964	426.577	432.091	421.803	431.481	434.551	427.076	426.087	427.494	426.265	421.513	433.797	421.714	440.762	431.11099999999993	429.671
Smp_085310	1671.469	1667.907	1660.595	1660.874	1655.9499999999998	1669.653	1663.9929999999997	1667.304	1673.019	1666.915	1653.871	1658.9000000000003	1657.442	1659.567	1658.168	1663.246	1670.306	1665.0439999999999	1660.892	1665.28	1663.4939999999997	1655.62	1655.058	1653.654	1656.104	1661.835	1667.226	1668.82	1676.501	1666.0330000000001	1662.237	1659.14	1659.843	1659.2859999999998	1664.346	1682.7209999999998	1665.243	1663.429	1657.732	1658.88	1667.705	1667.817	1663.155	1667.037	1663.345	1668.859	1667.491	1670.894	1659.852	1661.347	1662.557	1656.837	1665.058	1662.055	1666.325	1661.823	1664.186	1656.205	1657.461	1661.25	1662.732	1668.1699999999998	1657.899	1667.596	1671.2170000000003	1663.161	1662.139	1663.652	1662.752	1657.432	1669.995	1657.495	1677.3640000000003	1667.057	1665.803
Smp_085380	3879.4689999999996	3875.9069999999997	3868.595	3868.874	3863.95	3877.6529999999993	3871.993	3875.3039999999996	3881.0189999999993	3874.915	3861.871	3866.9	3865.442	3867.567	3866.1679999999997	3871.2459999999996	3878.306	3873.0440000000003	3868.892	3873.28	3871.494	3863.62	3863.058	3861.654	3864.104	3869.8349999999996	3875.226	3876.82	3884.5009999999997	3874.033	3870.237	3867.14	3867.843	3867.286	3872.346	3890.721	3873.243	3871.4289999999996	3865.732	3866.88	3875.705	3875.817	3871.1549999999997	3875.037	3871.345	3876.859	3875.4909999999995	3878.894	3867.852	3869.347	3870.5570000000002	3864.837	3873.058	3870.0549999999994	3874.325	3869.8229999999994	3872.186	3864.205	3865.461	3869.25	3870.732	3876.17	3865.899	3875.596	3879.217	3871.161	3870.1390000000006	3871.6520000000005	3870.752	3865.432	3877.995	3865.495	3885.364	3875.057	3873.803
Smp_085410	632.538	629.082	621.705	621.983	617.041	630.746	625.174	628.465	634.107	628.1069999999999	615.143	620.094	619.807	621.477	619.753	624.328	631.405	626.184	622.006	626.682	624.621	616.837	616.159	614.815	617.205	623.001	628.306	624.7230596248776	637.581	627.065	623.404	620.255	621.223	620.339	625.408	643.979	626.453	624.732	618.839	619.917	628.801	628.903	624.317	628.126	624.467	629.956	628.605	632.067	621.077	622.471	623.917	617.936	626.188	623.39	627.441	622.916	625.255	617.381	618.543	622.329	623.784	629.321	618.958	628.867	632.235	624.253	623.25	624.786	623.817	618.5299999999999	631.171	618.746	638.458	628.178	626.911
Smp_085480	1018.469	1014.907	1007.595	1007.874	1002.95	1016.653	1010.993	1014.304	1020.019	1013.9149999999998	1000.871	1005.9	1004.4420000000001	1006.567	1005.1679999999999	1010.246	1017.306	1012.044	1007.8919999999999	1012.2800000000001	1010.494	1002.62	1002.0579999999999	1000.654	1003.104	1008.835	1014.226	1015.82	1023.501	1013.033	1009.237	1006.14	1006.843	1006.286	1011.346	1029.721	1012.243	1010.4289999999999	1004.732	1005.88	1014.705	1014.817	1010.1550000000001	1014.0370000000001	1010.345	1015.859	1014.4909999999999	1017.894	1006.852	1008.347	1009.5570000000001	1003.837	1012.058	1009.055	1013.325	1008.8230000000001	1011.186	1003.205	1004.4609999999999	1008.25	1009.732	1015.17	1004.899	1014.5959999999999	1018.217	1010.161	1009.139	1010.652	1009.7520000000001	1004.432	1016.995	1004.495	1024.364	1014.0570000000001	1012.803
Smp_085490	1523.469	1519.907	1512.595	1512.874	1507.95	1521.653	1515.9929999999997	1519.304	1525.019	1518.915	1505.871	1510.9	1509.442	1511.567	1510.168	1515.246	1522.306	1517.044	1512.892	1517.28	1515.494	1507.62	1507.058	1505.654	1508.104	1513.835	1519.226	1520.82	1528.501	1518.033	1514.237	1511.14	1511.843	1511.286	1516.346	1534.721	1517.243	1515.4290000000003	1509.732	1510.8800000000003	1519.705	1519.817	1515.155	1519.037	1515.345	1520.859	1519.491	1522.894	1511.852	1513.347	1514.557	1508.837	1517.058	1514.055	1518.325	1513.823	1516.186	1508.2049999999997	1509.461	1513.25	1514.732	1520.17	1509.899	1519.596	1523.217	1515.161	1514.139	1515.652	1514.752	1509.4320000000002	1521.995	1509.495	1529.364	1519.057	1517.803
Smp_085500	1937.469	1933.907	1926.5950000000003	1926.874	1921.95	1935.653	1929.993	1933.3039999999999	1939.0189999999998	1932.915	1919.871	1924.9	1923.442	1925.567	1924.168	1929.246	1936.306	1931.044	1926.8919999999998	1931.28	1929.494	1921.62	1921.058	1919.654	1922.104	1927.8349999999998	1933.226	1934.82	1942.5010000000002	1932.0329999999997	1928.237	1925.14	1925.843	1925.286	1930.3460000000002	1948.721	1931.243	1929.429	1923.732	1924.88	1933.705	1933.8170000000002	1929.155	1933.037	1929.3450000000003	1934.8589999999997	1933.491	1936.894	1925.852	1927.347	1928.557	1922.837	1931.058	1928.055	1932.325	1927.8230000000003	1930.186	1922.205	1923.461	1927.25	1928.732	1934.17	1923.8990000000001	1933.596	1937.2170000000003	1929.161	1928.139	1929.652	1928.752	1923.432	1935.995	1923.495	1943.3640000000003	1933.0569999999998	1931.803
Smp_085520	850.469	846.907	839.595	839.8739999999999	834.95	848.653	842.9930000000002	846.304	852.0190000000001	845.915	832.8709999999999	837.9	836.442	838.567	837.1680000000001	842.246	849.306	844.044	839.892	844.28	842.4939999999999	834.62	834.058	832.654	835.1040000000002	840.835	846.226	847.82	855.501	845.033	841.237	838.14	838.843	838.286	843.346	861.721	844.243	842.429	836.732	837.88	846.705	846.817	842.155	846.037	842.345	847.859	846.491	849.894	838.852	840.347	841.557	835.837	844.058	841.055	845.325	840.8230000000001	843.186	835.205	836.461	840.25	841.732	847.17	836.899	846.596	850.217	842.161	841.1389999999999	842.652	841.752	836.432	848.995	836.4949999999999	856.364	846.0570000000001	844.803
Smp_085530	1676.469	1672.907	1665.595	1665.8739999999998	1660.95	1674.653	1668.993	1672.304	1678.019	1671.915	1658.871	1663.9000000000003	1662.442	1664.5669999999998	1663.168	1668.246	1675.306	1670.044	1665.892	1670.28	1668.494	1660.62	1660.058	1658.654	1661.104	1666.835	1672.226	1673.82	1681.501	1671.033	1667.237	1664.14	1664.8430000000003	1664.286	1669.346	1687.721	1670.243	1668.429	1662.732	1663.88	1672.7050000000002	1672.817	1668.155	1672.0369999999998	1668.345	1673.859	1672.491	1675.894	1664.852	1666.347	1667.557	1661.837	1670.058	1667.0549999999998	1671.325	1666.823	1669.186	1661.205	1662.4610000000002	1666.25	1667.732	1673.17	1662.899	1672.596	1676.217	1668.1610000000003	1667.139	1668.652	1667.752	1662.432	1674.995	1662.495	1682.364	1672.057	1670.803
Smp_085540	7829.135306205892	7825.51524315864	7818.208797212163	7818.500232712175	7813.539951065652	7828.58034733892	7822.935950389953	7826.229301205929	7831.985186810318	7825.817959941883	7812.0948969970805	7817.007447677934	7815.54931672324	7817.724686876025	7816.147600727877	7821.6991523654715	7828.920480092859	7823.4379699837245	7819.555806231265	7823.153998372668	7822.101417519744	7814.226899740276	7813.550003828091	7812.270039529496	7814.672514371537	7820.804541420114	7826.1646058923425	7827.788777225636	7835.460358755751	7825.0139075005745	7820.517468743655	7817.470033540549	7818.037798872056	7817.527485042088	7822.472116086342	7841.095057630403	7823.4452632703615	7821.816620655315	7816.187317583029	7817.383297043967	7826.421099893538	7826.344551962544	7822.024357001785	7825.932287014529	7822.155993515778	7827.822261005838	7826.422515170173	7829.871877435439	7818.823999193641	7820.263826871311	7820.6381741504365	7815.144200464273	7823.48726472893	7820.241440143931	7824.4438214144975	7820.823	7823.1623755454275	7815.203426424102	7816.459312048176	7820.25	7820.9053912063	7826.617760150923	7816.085314278155	7825.924175304485	7829.310561005377	7820.825133179194	7819.55500829108	7821.495251635343	7820.229766499806	7815.0309361522995	7827.654825761595	7815.55367850138	7835.149685181756	7825.055642201834	7823.597448657124
Smp_085640	3000.469	2996.907	2989.595	2989.874	2984.95	2998.653	2992.993	2996.304	3002.019	2995.915	2982.871	2987.9	2986.442	2988.567	2987.1679999999997	2992.246	2999.306	2994.044	2989.892	2994.28	2992.494	2984.62	2984.0579999999995	2982.654	2985.104	2990.835	2996.226	2997.82	3005.501	2995.033	2991.237	2988.14	2988.843	2988.286	2993.346	3011.721	2994.243	2992.429	2986.732	2987.88	2996.705	2996.817	2992.155	2996.0369999999994	2992.3450000000003	2997.859	2996.491	2999.894	2988.852	2990.347	2991.5569999999993	2985.837	2994.058	2991.055	2995.325	2990.823	2993.186	2985.205	2986.4609999999993	2990.25	2991.732	2997.17	2986.899	2996.596	3000.217	2992.1610000000005	2991.139	2992.6519999999996	2991.752	2986.432	2998.995	2986.495	3006.3640000000005	2996.057	2994.803
Smp_085650	840.4689999999999	836.907	829.595	829.874	824.9500000000002	838.653	832.993	836.3039999999999	842.0189999999999	835.915	822.871	827.9	826.442	828.567	827.168	832.246	839.306	834.044	829.892	834.28	832.494	824.62	824.0579999999999	822.654	825.104	830.835	836.226	837.82	845.5009999999999	835.0330000000001	831.237	828.14	828.843	828.286	833.346	851.721	834.243	832.4290000000001	826.7319999999999	827.8799999999999	836.705	836.817	832.1550000000001	836.0370000000001	832.345	837.859	836.491	839.894	828.852	830.347	831.557	825.837	834.058	831.0550000000001	835.325	830.823	833.186	825.205	826.461	830.2500000000001	831.732	837.1700000000001	826.8990000000001	836.596	840.2169999999999	832.161	831.139	832.652	831.752	826.432	838.995	826.495	846.364	836.057	834.803
