gene_id	PRJNA597909__adult_control_r1	PRJNA597909__adult_control_r2	PRJNA597909__adult_control_r3	PRJNA597909__adult_control_r4	PRJNA597909__adult_control_r5	PRJNA597909__adult_pzq_r1	PRJNA597909__adult_pzq_r2	PRJNA597909__adult_pzq_r3	PRJNA597909__adult_pzq_r4	PRJNA597909__adult_pzq_r5	PRJNA597909__juvenile_control_r1	PRJNA597909__juvenile_control_r2	PRJNA597909__juvenile_control_r3	PRJNA597909__juvenile_control_r4	PRJNA597909__juvenile_control_r5	PRJNA597909__juvenile_pzq_r1	PRJNA597909__juvenile_pzq_r2	PRJNA597909__juvenile_pzq_r3	PRJNA597909__juvenile_pzq_r4	PRJNA597909__juvenile_pzq_r5
Smp_048650	375.572	375.37	376.08	375.693	375.797	375.725	375.391	375.755	375.335	375.375	375.995	376.317	376.342	376.514	376.36299999999994	376.337	377.595	377.08600000000007	376.28299999999996	376.099
Smp_048660	1796.7200000000003	1796.554	1797.3029999999999	1796.814	1796.924	1796.7410000000002	1796.488	1796.8259999999998	1796.3900000000003	1796.389	1797.05	1797.344	1797.416	1797.612	1797.503	1797.395	1798.646	1798.077	1797.2300000000002	1797.0330000000001
Smp_048760	1207.72	1207.554	1208.303	1207.814	1207.924	1207.741	1207.488	1207.826	1207.39	1207.389	1208.05	1208.344	1208.416	1208.612	1208.503	1208.395	1209.646	1209.077	1208.23	1208.033
Smp_048830	5625.72	5625.554	5626.303	5625.814	5625.924	5625.741	5625.488	5625.826	5625.39	5625.389	5626.05	5626.344	5626.416	5626.612	5626.503	5626.395	5627.646	5627.077	5626.23	5626.033
Smp_048880	1064.72	1064.554	1065.303	1064.814	1064.924	1064.741	1064.488	1064.826	1064.39	1064.389	1065.05	1065.344	1065.416	1065.612	1065.503	1065.395	1066.646	1066.077	1065.23	1065.033
Smp_048930	808.731	808.562	809.318	808.824	808.94	808.758	808.504	808.83	808.402	808.397	809.059	809.353	809.434	809.621	809.511	809.4040000000001	810.66	810.091	809.2409999999999	809.047
Smp_048940	956.72	956.554	957.303	956.814	956.924	956.741	956.488	956.826	956.3900000000001	956.389	957.05	957.3439999999999	957.416	957.612	957.503	957.395	958.646	958.077	957.23	957.033
Smp_048970	1828.72	1828.554	1829.303	1828.814	1828.924	1828.7410000000002	1828.488	1828.8259999999998	1828.3900000000003	1828.389	1829.05	1829.344	1829.416	1829.6119999999999	1829.503	1829.3949999999998	1830.646	1830.077	1829.23	1829.033
Smp_048980	11026.72	11026.554	11027.303	11026.814	11026.924	11026.741	11026.488	11026.826	11026.39	11026.389	11027.05	11027.344	11027.416	11027.612	11027.503000000002	11027.395	11028.646	11028.077	11027.23	11027.033
Smp_048990	2006.72	2006.554	2007.303	2006.814	2006.924	2006.741	2006.4879999999998	2006.8259999999998	2006.39	2006.389	2007.05	2007.344	2007.416	2007.6120000000003	2007.503	2007.3950000000002	2008.6459999999997	2008.077	2007.23	2007.033
Smp_049000	1413.72	1413.554	1414.303	1413.814	1413.924	1413.741	1413.488	1413.826	1413.39	1413.389	1414.05	1414.344	1414.416	1414.612	1414.503	1414.395	1415.646	1415.077	1414.23	1414.033
Smp_049010	3979.72	3979.554	3980.3030000000003	3979.814	3979.9240000000004	3979.741	3979.488	3979.826	3979.3900000000003	3979.389	3980.05	3980.344	3980.416	3980.612	3980.503	3980.3950000000004	3981.646	3981.0770000000007	3980.23	3980.033
Smp_049140	1581.547485308811	1575.3345283314989	1580.6145620425657	1580.431510161215	1582.078616733393	1573.1936051421217	1576.5604013424959	1581.387132999515	1580.007397859743	1580.477490687199	1577.2058102245005	1571.1376691131902	1578.8242891994498	1569.6718011081437	1574.717655115529	1587.5996210991686	1575.3528089189886	1582.6798636266901	1580.397775407175	1575.22092600939
Smp_049150	1712.72	1712.554	1713.3030000000003	1712.814	1712.924	1712.741	1712.488	1712.826	1712.39	1712.3890000000001	1713.05	1713.3440000000003	1713.4159999999997	1713.6120000000003	1713.503	1713.395	1714.646	1714.077	1713.23	1713.033
Smp_049160	4222.72	4222.554	4223.303	4222.814	4222.924	4222.741	4222.488	4222.826	4222.39	4222.389	4223.05	4223.344	4223.416	4223.612	4223.503	4223.395	4224.646	4224.077	4223.23	4223.033
Smp_049170	681.989	681.813	682.571	682.116	682.231	682.028	681.764	682.075	681.659	681.651	682.341	682.623	682.706	682.898	682.788	682.694	683.926	683.383	682.547	682.385
Smp_049230	927.6725138857358	927.6725138857358	927.6725138857358	927.6725138857358	927.6725138857358	927.6725138857358	927.6725138857358	927.6725138857358	927.6725138857358	927.6725138857358	927.05	927.3439999999999	927.416	927.6725138857358	927.503	927.6725138857358	928.646	928.0770000000001	927.6725138857358	927.6725138857358
Smp_049270	2313.72	2313.554	2314.303	2313.814	2313.924	2313.741	2313.488	2313.826	2313.39	2313.389	2314.05	2314.344	2314.416	2314.612	2314.503	2314.395	2315.646	2315.077	2314.23	2314.033
Smp_049330	2469.9014284273508	2469.0579551952637	2471.5790722344145	2466.0029893760106	2471.4825573687885	2473.5339466916025	2475.0371775969543	2474.426757123989	2470.8255024368523	2467.4507228972034	2474.1979840749514	2476.4354603463503	2472.306941598882	2478.290469279484	2476.8191899269214	2469.4032154718507	2475.588843344672	2474.0525008442296	2472.434835105892	2473.4543218866315
Smp_049380	3888.72	3888.5539999999996	3889.303	3888.814	3888.924	3888.741	3888.4879999999994	3888.826	3888.39	3888.3889999999997	3889.05	3889.344	3889.416	3889.612	3889.5030000000006	3889.395	3890.646	3890.077	3889.2300000000005	3889.033
Smp_049390	1333.72	1333.554	1334.303	1333.814	1333.9240000000002	1333.741	1333.488	1333.826	1333.39	1333.389	1334.05	1334.3439999999998	1334.416	1334.612	1334.503	1334.395	1335.6460000000002	1335.077	1334.2299999999998	1334.033
Smp_049500	2221.72	2221.554	2222.303	2221.814	2221.924	2221.741	2221.488	2221.826	2221.39	2221.389	2222.05	2222.344	2222.416	2222.612	2222.503	2222.395	2223.646	2223.077	2222.23	2222.033
Smp_049510	2660.72	2660.554	2661.303	2660.814	2660.924	2660.741	2660.488	2660.826	2660.39	2660.389	2661.05	2661.344	2661.416	2661.612	2661.503	2661.395	2662.646	2662.077	2661.23	2661.033
Smp_049520	918.72	918.554	919.3030000000001	918.814	918.924	918.741	918.488	918.8260000000001	918.39	918.389	919.0500000000001	919.344	919.416	919.612	919.503	919.3949999999999	920.6459999999998	920.077	919.23	919.033
Smp_049550	2120.72	2120.554	2121.303	2120.814	2120.924	2120.741	2120.488	2120.826	2120.39	2120.389	2121.05	2121.344	2121.416	2121.612	2121.503	2121.395	2122.646	2122.077	2121.23	2121.033
Smp_049580	26152.72	26152.554	26153.303	26152.814	26152.924	26152.741	26152.488	26152.826	26152.39	26152.389	26153.05	26153.344	26153.416	26153.611999999997	26153.503	26153.395	26154.646	26154.077	26153.23	26153.033
Smp_049600	1653.72	1653.554	1654.303	1653.814	1653.924	1653.741	1653.4880000000003	1653.8260000000002	1653.39	1653.3889999999997	1654.05	1654.344	1654.416	1654.612	1654.503	1654.395	1655.6460000000002	1655.0770000000002	1654.23	1654.033
Smp_049610	1439.72	1439.554	1440.303	1439.814	1439.924	1439.741	1439.4880000000003	1439.826	1439.39	1439.389	1440.05	1440.344	1440.416	1440.612	1440.5029999999997	1440.395	1441.646	1441.077	1440.23	1440.033
Smp_049630	2453.72	2453.5539999999996	2454.303	2453.814	2453.924	2453.741	2453.488	2453.826	2453.39	2453.389	2454.05	2454.344	2454.416	2454.612	2454.503	2454.395	2455.646	2455.077	2454.23	2454.033
Smp_049680	821.72	821.5540000000001	822.303	821.814	821.924	821.741	821.488	821.826	821.39	821.389	822.05	822.344	822.416	822.612	822.503	822.395	823.646	823.077	822.23	822.033
Smp_049730	2879.72	2879.554	2880.303	2879.814	2879.924	2879.741	2879.488	2879.826	2879.39	2879.389	2880.05	2880.344	2880.416	2880.612	2880.503	2880.395	2881.646	2881.077	2880.23	2880.033
Smp_049740	3922.72	3922.554	3923.303	3922.814	3922.924	3922.741	3922.488	3922.826	3922.39	3922.389	3923.05	3923.3440000000005	3923.416	3923.612	3923.503	3923.395	3924.646	3924.077	3923.23	3923.0329999999994
Smp_049760	3004.587027766877	3319.6776453098137	3214.48561546203	3022.266484514371	3034.1480941981736	3254.2747859613014	2901.486588268457	3161.5534206089937	2827.4040768853692	3216.821351537924	2630.60878713114	2791.4405369114284	3040.885098438964	2924.748147539514	2820.229250309998	2923.3262068002487	2965.739134350632	2902.275943487082	3035.003699896116	2772.973749282728
Smp_049880	1665.72	1665.554	1666.303	1665.814	1665.924	1665.741	1665.488	1665.826	1665.3899999999999	1665.389	1666.05	1666.344	1666.416	1666.612	1666.503	1666.395	1667.646	1667.077	1666.23	1666.033
Smp_049890	1720.72	1720.554	1721.303	1720.814	1720.924	1720.741	1720.488	1720.826	1720.3900000000003	1720.3889999999997	1721.05	1721.344	1721.416	1721.612	1721.5029999999997	1721.395	1722.6459999999997	1722.077	1721.23	1721.033
Smp_049910	2258.72	2258.554	2259.303	2258.814	2258.924	2258.741	2258.488	2258.826	2258.39	2258.389	2259.05	2259.344	2259.416	2259.612	2259.503	2259.395	2260.646	2260.077	2259.23	2259.033
Smp_049920	3512.72	3512.5540000000005	3513.303	3512.814	3512.9240000000004	3512.741	3512.488	3512.826	3512.39	3512.389	3513.05	3513.344	3513.416	3513.612	3513.5030000000006	3513.395	3514.646	3514.077	3513.23	3513.033
Smp_049930	2094.72	2094.554	2095.303	2094.814	2094.924	2094.741	2094.488	2094.826	2094.39	2094.389	2095.05	2095.344	2095.416	2095.612	2095.503	2095.395	2096.646	2096.077	2095.23	2095.033
Smp_049970	1294.72	1294.554	1295.303	1294.814	1294.924	1294.741	1294.488	1294.826	1294.39	1294.389	1295.05	1295.344	1295.416	1295.612	1295.503	1295.395	1296.646	1296.077	1295.23	1295.033
Smp_049990	2234.72	2234.554	2235.303	2234.814	2234.924	2234.741	2234.488	2234.826	2234.39	2234.389	2235.05	2235.3439999999996	2235.416	2235.612	2235.5030000000006	2235.395	2236.646	2236.077	2235.23	2235.033
Smp_050080	1830.72	1830.5539999999999	1831.303	1830.8140000000003	1830.9240000000002	1830.741	1830.488	1830.826	1830.3900000000003	1830.389	1831.0500000000002	1831.344	1831.416	1831.612	1831.503	1831.395	1832.6460000000002	1832.077	1831.23	1831.033
Smp_050110	1190.72	1190.554	1191.303	1190.814	1190.924	1190.741	1190.488	1190.826	1190.39	1190.389	1191.05	1191.344	1191.416	1191.612	1191.503	1191.395	1192.646	1192.077	1191.23	1191.033
Smp_050130	1224.72	1224.554	1225.303	1224.814	1224.924	1224.741	1224.488	1224.826	1224.39	1224.389	1225.05	1225.344	1225.416	1225.612	1225.503	1225.395	1226.646	1226.077	1225.23	1225.033
Smp_050160	6115.72	6115.554	6116.303	6115.814	6115.924	6115.740999999999	6115.488	6115.826	6115.389999999999	6115.389	6116.05	6116.344	6116.416	6116.612	6116.503	6116.395	6117.646	6117.077000000001	6116.23	6116.033
Smp_050220	7918.72	7918.554	7919.303	7918.814	7918.924000000001	7918.741	7918.488	7918.826	7918.39	7918.389	7919.05	7919.344	7919.415999999999	7919.612	7919.503	7919.395	7920.646	7920.077	7919.23	7919.033
Smp_050250	3746.72	3746.554	3747.3030000000003	3746.814	3746.9240000000004	3746.7410000000004	3746.4879999999994	3746.826	3746.3899999999994	3746.389	3747.0500000000006	3747.3440000000005	3747.4159999999997	3747.612	3747.503	3747.3949999999995	3748.646	3748.077	3747.2299999999996	3747.0329999999994
Smp_050270	1619.72	1619.554	1620.3029999999999	1619.8140000000003	1619.9240000000002	1619.741	1619.488	1619.826	1619.39	1619.389	1620.05	1620.344	1620.4160000000002	1620.612	1620.503	1620.395	1621.6459999999997	1621.077	1620.23	1620.033
Smp_050280	12637.720000000001	12637.554	12638.303	12637.814	12637.923999999999	12637.741	12637.488	12637.826	12637.39	12637.389	12638.05	12638.344	12638.416	12638.612	12638.503	12638.395	12639.646	12639.077	12638.23	12638.033
Smp_050350	777.762	777.585	778.338	777.848	777.971	777.787	777.536	777.859	777.431	777.422	778.087	778.384	778.465	778.643	778.537	778.438	779.687	779.11	778.268	778.085
Smp_050360	2883.72	2883.554	2884.303	2883.814	2883.924	2883.741	2883.488	2883.826	2883.39	2883.389	2884.05	2884.344	2884.416	2884.612	2884.503	2884.395	2885.646	2885.077	2884.23	2884.033
Smp_050380	21188.72	21188.554	21189.303	21188.814	21188.924	21188.741	21190.980882753982	21188.826	21191.174099547545	21188.388999999996	21189.05	21189.344	21189.416	21192.064232569144	21189.503	21189.395	21190.646	21190.077	21189.23	21189.033
Smp_050430	1433.72	1433.554	1434.303	1433.814	1433.924	1433.741	1433.488	1433.826	1433.39	1433.389	1434.05	1434.344	1434.416	1434.612	1434.503	1434.395	1435.646	1435.077	1434.23	1434.033
Smp_050470	3720.72	3720.5540000000005	3721.303	3720.8140000000003	3720.924	3720.741	3720.488	3720.826	3720.39	3720.389	3721.05	3721.344	3721.4159999999997	3721.612	3721.503	3721.395	3722.646	3722.0770000000007	3721.23	3721.033
Smp_050520	2027.72	2027.5540000000003	2028.303	2027.8139999999999	2027.924	2027.741	2027.488	2027.826	2027.39	2027.3890000000001	2028.0500000000002	2028.344	2028.416	2028.612	2028.503	2028.395	2029.646	2029.077	2028.23	2028.033
Smp_050540	4087.72	4087.554	4088.303	4087.814	4087.924	4087.741	4087.4880000000003	4087.826	4087.39	4087.3889999999997	4088.05	4088.344	4088.416	4088.612	4088.503	4088.3949999999995	4089.646	4089.0769999999998	4088.2300000000005	4088.033
Smp_050570	8555.22041149685	8554.425303475542	8555.254032424415	8554.870452649318	8555.263244152431	8555.838285413874	8555.165623516483	8554.844056215812	8554.47900747044	8554.56495922065	8556.110642287904	8556.89803163432	8556.350116297737	8556.213520014095	8556.315421839927	8555.712880491534	8556.659085276702	8556.814785882218	8554.890893633221	8556.141109687289
Smp_050590	524.185	523.986	524.732	524.298	524.419	524.228	523.942	524.286	523.851	523.844	524.545	524.86	524.937	525.112	524.98	524.897	526.153	525.591	524.772	524.602
Smp_050700	1502.72	1502.554	1503.303	1502.8139999999999	1502.924	1502.741	1502.488	1502.826	1502.39	1502.389	1503.05	1503.344	1503.416	1503.612	1503.503	1503.395	1504.646	1504.077	1503.23	1503.033
Smp_050730	3025.72	3025.554	3026.303	3025.814	3025.924	3025.741	3025.488	3025.826	3025.3899999999994	3025.389	3026.05	3026.344	3026.416	3026.6120000000005	3026.5030000000006	3026.395	3027.6459999999997	3027.077	3026.23	3026.0330000000004
Smp_050740	2267.7199999999993	2267.554	2268.303	2267.814	2267.924	2267.741	2267.488	2267.826	2267.39	2267.389	2268.05	2268.344	2268.416	2268.612	2268.503	2268.395	2269.646	2269.077	2268.23	2268.033
Smp_050760	3047.72	3047.554	3048.303	3047.814	3047.924	3047.741	3047.488	3047.826	3047.39	3047.389	3048.05	3048.3439999999996	3048.416	3048.612	3048.503	3048.395	3049.646	3049.077	3048.23	3048.033
Smp_050820	1059.72	1059.554	1060.303	1059.814	1059.924	1059.741	1059.488	1059.826	1059.39	1059.389	1060.05	1060.344	1060.416	1060.612	1060.503	1060.395	1061.646	1061.077	1060.23	1060.033
Smp_050830	2154.0153706442065	2161.035594109941	2216.041006832207	2161.8035331913347	2203.5090143746006	2243.012944459202	2167.0623215761543	2154.9079573518534	2248.644405720108	2232.884515401991	2131.986660119851	2153.9897905759585	2113.2086562043746	2128.883493822756	2149.2175477030028	2288.6732582016443	2347.9207499258255	2231.0013631395154	2257.4646971075535	2185.1678314523306
Smp_050880	548.3113390048866	552.7886169595913	561.0704866108061	556.4545850519521	551.2347116149923	555.3943616548517	552.9096923164501	561.4608762060082	561.5307271229514	548.9296394562534	555.5101931717292	561.3223734080921	563.156135265301	541.7304466562791	543.1324787109496	553.6676402486444	568.9212219210399	559.7545909173633	541.8371699295586	544.997557192805
Smp_050890	3496.72	3496.554	3497.3029999999994	3496.814	3496.924	3496.7409999999995	3496.488	3496.826	3496.39	3496.389	3497.05	3497.344	3497.416	3497.612	3497.503	3497.395	3498.646	3498.077	3497.23	3497.033
Smp_050920	7628.72	7628.554	7629.302999999999	7628.814	7628.923999999999	7628.740999999999	7628.488	7628.826	7628.39	7628.389	7629.050000000001	7629.343999999999	7629.415999999999	7629.612000000001	7629.503	7629.395	7630.646	7630.077000000001	7629.23	7629.032999999999
Smp_050940	435.514	435.316	436.021	435.636	435.731	435.65400000000005	435.324	435.681	435.255	435.283	435.936	436.2660000000001	436.291	436.467	436.307	436.28000000000003	437.526	437.014	436.213	436.03200000000004
Smp_051000	3457.2625583681465	3453.825888339256	3457.1990063515914	3456.1045312904844	3458.924	3456.5467442850263	3458.488	3458.826	3457.8022261268934	3455.972061959764	3456.6492966353853	3459.3440000000005	3459.416	3459.612	3459.503	3456.5289576906034	3460.646	3458.2005804792743	3459.23	3459.033
Smp_051010	583.141	582.954	583.693	583.266	583.376	583.175	582.908	583.236	582.8	582.792	583.497	583.821	583.885	584.084	583.95	583.849	585.109	584.556	583.716	583.567
Smp_051070	1066.72	1066.554	1067.303	1066.814	1066.924	1066.741	1066.488	1066.826	1066.39	1066.389	1067.05	1067.344	1067.416	1067.612	1067.503	1067.395	1068.646	1068.077	1067.23	1067.033
Smp_051080	1253.72	1253.554	1254.303	1253.814	1253.924	1253.741	1253.488	1253.826	1253.39	1253.389	1254.05	1254.344	1254.416	1254.612	1254.503	1254.395	1255.646	1255.077	1254.23	1254.033
Smp_051090	1431.7200000000003	1431.554	1432.303	1431.814	1431.924	1431.741	1431.488	1431.8259999999998	1431.39	1431.389	1432.05	1432.344	1432.416	1432.612	1432.503	1432.395	1433.646	1433.077	1432.23	1432.033
Smp_051120	846.72	846.554	847.303	846.814	846.924	846.741	846.488	846.826	846.3899999999999	846.3890000000001	847.0499999999998	847.344	847.416	847.612	847.503	847.395	848.646	848.077	847.2300000000001	847.033
Smp_051130	11042.719999999998	11042.554	11043.302999999998	11042.814	11042.924	11042.741	11042.488	11042.826	11042.390000000001	11042.389	11043.05	11043.344	11043.416	11043.612	11043.503	11043.395	11044.646	11044.076999999997	11043.23	11043.033
Smp_051210	3220.72	3220.554	3221.303	3220.814	3220.924	3220.741	3220.488	3220.826	3220.3899999999994	3220.389	3221.0499999999997	3221.344	3221.416	3221.612	3221.503	3221.395	3222.646	3222.077	3221.23	3221.033
Smp_051220	890.72	890.554	891.303	890.8139999999999	890.9240000000001	890.741	890.488	890.826	890.39	890.389	891.05	891.344	891.4160000000002	891.6119999999999	891.503	891.395	892.646	892.077	891.23	891.033
Smp_051230	2493.004445815477	2492.8111914732026	2495.9357856846677	2495.1527419409827	2496.5986336218466	2498.9066806240808	2496.111527863687	2495.6425492271483	2496.340526941137	2495.4495954289496	2505.5681837242278	2508.8202535240466	2509.725879227879	2496.8640680239164	2499.0537017604483	2500.860128139974	2499.532131814255	2500.4363077383696	2495.1584980179177	2499.5632820190262
Smp_051260	681.989	681.813	682.571	682.116	682.231	682.028	681.764	682.075	681.659	681.651	682.341	682.623	682.706	682.898	682.788	682.694	683.926	683.383	682.547	682.385
Smp_051280	3640.72	3640.554	3641.303	3640.814	3640.924	3640.741	3640.4879999999994	3640.8259999999996	3640.39	3640.3889999999997	3641.05	3641.344	3641.416	3641.612	3641.503	3641.395	3642.646	3642.0769999999998	3641.23	3641.033
Smp_051290	1740.72	1740.554	1708.9559429567444	1740.814	1740.924	1740.741	1740.488	1589.8180925259915	1684.3291098071115	1740.389	1711.522110537934	1741.344	1741.416	1741.612	1741.503	1741.395	1742.646	1742.077	1617.3196097006935	1741.033
Smp_051300	8664.72	8664.554	8665.303	8664.814	8664.924	8664.741	8664.488	8664.826	8664.39	8664.389	8665.05	8665.344	8665.416	8665.612	8665.503	8665.395000000002	8666.646	8666.077	8665.23	8665.033
Smp_051320	893.72	893.5539999999999	894.3029999999999	893.8140000000001	893.924	893.7409999999999	893.4880000000002	893.826	893.39	893.3890000000001	894.05	894.344	894.416	894.612	894.503	894.395	895.646	895.077	894.23	894.033
Smp_051360	1868.72	1868.554	1869.303	1868.814	1868.924	1868.741	1868.4880000000003	1868.826	1868.39	1868.389	1869.05	1869.344	1869.416	1869.612	1869.5029999999997	1869.3950000000002	1870.646	1870.077	1869.23	1869.033
Smp_051390	1327.72	1327.5540000000003	1328.303	1327.814	1327.924	1327.741	1327.488	1327.826	1327.39	1327.389	1328.05	1328.344	1328.416	1328.612	1328.503	1328.395	1329.646	1329.077	1328.23	1328.033
Smp_051400	540.167	539.973	540.718	540.283	540.404	540.212	539.93	540.27	539.839	539.829	540.528	540.845	540.917	541.101	540.97	540.879	542.137	541.576	540.746	540.588
Smp_051410	917.7199999999999	917.554	918.303	917.814	917.924	917.741	917.488	917.826	917.39	917.389	918.05	918.344	918.416	918.612	918.503	918.395	919.646	919.077	918.23	918.033
Smp_051420	4059.7200000000003	4059.5540000000005	4060.3030000000003	4059.814	4059.924	4059.741	4059.488	4059.8260000000005	4059.39	4059.389	4060.0499999999997	4060.344	4060.416	4060.612	4060.5029999999997	4060.3949999999995	4061.6459999999997	4061.077	4060.2299999999996	4060.033
Smp_051530	3614.714104155321	3555.6070661143935	3624.6821322438536	3592.140432844921	3593.9947201118794	3625.840090372404	3557.0680373668943	3508.8169495762545	3566.1119329254097	3551.7284129031955	3417.7416038220126	3436.478248878427	3513.386762621737	3429.5624156607896	3448.7082744125673	3486.2272409334523	3528.5939821910424	3459.3402910884133	3478.3927735057505	3390.795866590529
Smp_051550	840.7199999999999	840.554	841.303	840.8139999999999	840.924	840.7409999999999	840.488	840.826	840.39	840.389	841.05	841.344	841.416	841.612	841.503	841.395	842.646	842.077	841.2299999999999	841.033
Smp_051640	917.72	917.554	918.303	917.814	917.9239999999999	917.7410000000001	917.4880000000002	917.8259999999999	917.39	917.389	918.05	918.344	918.416	918.612	918.503	918.395	919.646	919.077	918.23	918.033
Smp_051660	676.013	675.837	676.592	676.144	676.256	676.044	675.787	676.096	675.677	675.674	676.368	676.653	676.737	676.931	676.807	676.719	677.948	677.404	676.579	676.417
Smp_051670	284.646	284.444	285.162	284.764	284.873	284.8	284.463	284.844	284.419	284.453	285.05	285.371	285.392	285.57	285.413	285.4	286.657	286.145	285.341	285.16
Smp_051810	1006.72	1006.554	1007.303	1006.8140000000001	1006.9240000000001	1006.741	1006.488	1006.8259999999999	1006.39	1006.389	1007.05	1007.344	1007.416	1007.6119999999999	1007.503	1007.395	1008.646	1008.0770000000001	1007.23	1007.033
Smp_051920	1013.72	1013.554	1014.303	1013.814	1013.9240000000001	1013.7409999999999	1013.488	1013.826	1013.39	1013.389	1014.0499999999998	1014.344	1014.416	1014.612	1014.5030000000002	1014.3949999999999	1015.646	1015.0769999999999	1014.23	1014.033
Smp_051930	3815.72	3815.554	3816.303	3815.814	3815.9239999999995	3815.741	3815.488	3815.826	3815.39	3815.389	3816.05	3816.344	3816.416	3816.612	3816.5030000000006	3816.3950000000004	3817.646	3817.077	3816.23	3816.033
Smp_052060	4814.72	4814.554	4815.303	4814.814	4814.924	4814.741	4814.488	4814.826	4814.39	4814.389	4815.05	4815.344	4815.416	4815.612	4815.503	4815.395	4816.646	4816.077	4815.23	4815.033
Smp_052140	1345.72	1345.554	1346.303	1345.814	1345.924	1345.741	1345.488	1345.826	1345.39	1345.389	1346.05	1346.344	1346.416	1346.612	1346.503	1346.395	1347.646	1347.077	1346.23	1346.033
Smp_052150	1926.72	1926.554	1927.3030000000003	1926.814	1926.924	1926.741	1926.488	1926.8259999999998	1926.39	1926.389	1927.05	1927.3439999999998	1927.416	1927.612	1927.503	1927.395	1928.646	1928.077	1927.23	1927.033
Smp_052160	3921.72	3921.554	3922.3029999999994	3921.8139999999994	3921.9240000000004	3921.741	3921.4880000000003	3921.826	3921.39	3921.3889999999997	3922.05	3922.344	3922.4160000000006	3922.6119999999996	3922.503	3922.395	3923.646	3923.077	3922.23	3922.0330000000004
Smp_052230	10888.72	10888.554	10889.303	10888.814	10888.924	10888.741	10888.488	10888.826	10888.39	10888.389	10889.05	10889.344	10889.416	10889.612	10889.503	10889.395	10890.646	10890.077	10889.23	10889.033
Smp_052280	1398.72	1398.554	1399.303	1398.814	1398.924	1398.741	1398.488	1398.826	1398.39	1398.389	1399.05	1399.344	1399.416	1399.612	1399.503	1399.395	1400.646	1400.077	1399.23	1399.033
Smp_052290	15880.720000000001	15880.554	15881.303	15880.814	15880.924	15880.741	15880.488	15880.826	15880.390000000001	15880.389	15881.05	15881.344	15881.416	15881.612	15881.503	15881.395000000002	15882.646	15882.077000000001	15881.230000000001	15881.032999999998
Smp_052330	1782.72	1782.554	1783.303	1782.814	1782.924	1782.741	1782.488	1782.826	1782.39	1782.389	1783.05	1783.344	1783.4160000000002	1783.612	1783.503	1783.395	1784.646	1784.077	1783.23	1783.033
Smp_052350	4302.72	4302.554	4303.303	4302.814	4302.924	4302.741	4302.488	4302.826	4302.39	4302.389	4303.05	4303.344	4303.416	4303.612	4303.503	4303.395	4304.646	4304.077	4303.23	4303.033
Smp_052390	4031.72	4031.554	4032.303	4031.8140000000003	4031.924	4031.7409999999995	4031.4880000000003	4031.8259999999996	4031.39	4031.3889999999997	4032.05	4032.344	4032.416	4032.612	4032.503	4032.395	4033.646	4033.077	4032.23	4032.033
Smp_052460	705.892	705.719	706.486	706.008	706.2276487240332	705.942	705.672	706.2276487240332	705.574	705.553	706.2276487240332	706.2276487240332	706.591	706.2276487240332	706.2276487240332	706.2276487240332	707.809	707.262	706.2276487240332	706.2276487240332
Smp_052500	245.703	245.508	246.216	245.82199999999997	245.93399999999997	245.879	245.53399999999996	245.91900000000004	245.49500000000003	245.533	246.119	246.435	246.446	246.629	246.475	246.464	247.707	247.216	246.411	246.235
Smp_052630	2454.72	2454.554	2455.303	2454.814	2454.924	2454.741	2454.488	2454.826	2454.39	2454.389	2455.05	2455.344	2455.416	2455.612	2455.503	2455.395	2456.646	2456.077	2455.23	2455.033
Smp_052640	5039.72	5039.554	5040.303	5039.814	5039.924	5039.741	5039.488	5039.826	5039.39	5039.389	5040.05	5040.344	5040.416	5040.612	5040.503	5040.395	5041.646	5041.077	5040.23	5040.033
Smp_052710	2242.72	2242.554	2243.303	2242.814	2242.924	2242.741	2242.488	2242.826	2242.39	2242.389	2243.05	2243.344	2243.416	2243.612	2243.503	2243.395	2244.646	2244.077	2243.23	2243.033
Smp_052740	3756.72	3756.554	3757.303	3756.814	3756.924	3756.741	3756.4880000000003	3756.826	3756.39	3756.389	3757.05	3757.344	3757.416	3757.6119999999996	3757.503	3757.395	3758.6459999999997	3758.077	3757.23	3757.0329999999994
Smp_052750	1161.72	1161.554	1162.303	1161.814	1161.924	1161.741	1161.488	1161.826	1161.39	1161.389	1162.05	1162.344	1162.416	1162.612	1162.503	1162.395	1163.646	1163.077	1162.23	1162.033
Smp_052760	378.571	378.368	379.078	378.692	378.795	378.724	378.389	378.752	378.333	378.373	378.993	379.316	379.341	379.51300000000003	379.362	379.335	380.594	380.084	379.282	379.098
Smp_052780	522.187	521.988	522.737	522.301	522.42	522.23	521.942	522.288	521.853	521.846	522.546	522.862	522.938	523.115	522.984	522.9	524.155	523.594	522.777	522.605
Smp_052790	3364.72	3364.554	3365.3030000000003	3364.814	3364.9240000000004	3364.7410000000004	3364.4880000000003	3364.826	3364.39	3364.389	3365.0499999999997	3365.344	3365.416	3365.612	3365.503	3365.395	3366.646	3366.077	3365.2299999999996	3365.033
Smp_052800	1546.72	1546.554	1547.303	1546.814	1546.924	1546.7410000000002	1546.4880000000003	1546.826	1546.39	1546.389	1547.05	1547.3439999999998	1547.416	1547.612	1547.5030000000002	1547.395	1548.646	1548.077	1547.23	1547.033
